CTAC,CTLESS,LABEL
-2.275324677275959,-1.8819115423376847,1
-2.326158976719684,-2.1924034475400447,1
-2.333301522392392,-2.3427007539560907,1
-1.5028478781527275,-2.9604545545263177,1
-1.1908388822117435,-3.1813076741709274,1
-1.1956094974180558,-3.34640107233391,1
-1.5858444665838816,-2.3028207558326748,1
-1.6884539744970697,-2.43308353791131,1
-1.4002840035094188,-2.3623310783222085,1
-0.8789609910331697,-2.6797128493884053,1
-1.0786452118580252,-2.5271966245764457,1
-1.371170750976456,-2.4352603752244466,1
-1.2345803253286145,-1.6548107406204184,1
-1.4402993640004214,-1.838491101222146,1
-1.651398980154077,-2.2239141929406685,1
-1.7484031131070532,-2.5187092358829233,1
-1.8891010011125244,-2.599810429055026,1
-1.9810616608046692,-2.655542326866118,1
-1.2043226652799968,-2.288317924933996,1
-1.1993526421926015,-2.264538715894608,1
-1.4932653655477743,-2.1616000444001338,1
-0.5140447760895079,-2.0597365742435345,1
-0.8366350780364482,-1.9252850287727994,1
-1.1723915213019724,-1.879135023564901,1
-0.9564364091310203,-2.8864929307213005,1
-1.1293649176205673,-2.857510299789653,1
-1.7201730961479496,-2.950475642598912,1
-1.1308511713825333,-1.8678023547818494,1
-1.140195960828437,-2.090884156117513,1
-1.23692429678172,-2.2107703750835004,1
-1.7445388616813515,-1.7917622152524495,1
-1.6814080136214797,-1.9170380356588008,1
-1.9210256362482707,-2.08322579827556,1
-0.9043097075397077,-1.545481386308117,1
-1.019007316440769,-1.4356405490722453,1
-1.399831209703394,-1.4385458975389858,1
-1.5686958923067067,-2.0717999276610146,1
-1.607866761197742,-1.9370336354289486,1
-1.3663322454239986,-1.9892976949105905,1
-3.0444057823295876,-3.468683327517531,1
-2.553605643963519,-3.37089726974058,1
-2.057102804050932,-3.232844845368617,1
-2.0919066761744127,-3.293561102905085,1
-2.233705637463741,-3.094670701839015,1
-2.478859456142408,-3.042128382980111,1
-2.1311787653358074,-2.5654418474735254,1
-2.1218182479835423,-2.559641658697717,1
-2.107189321377407,-2.615007399052602,1
-1.5322361548089254,-2.137529929981683,1
-1.3116512948132444,-1.9968416055264189,1
-1.280141519262092,-1.9013311709516254,1
-2.4863063855791534,-3.4659639480788584,1
-2.218261183680474,-2.977253686851315,1
-1.6116815764068537,-2.6012555658000456,1
-1.3833271930119064,-2.1973692393516346,1
-1.4492140911501146,-1.83869818486244,1
-1.5913147397696954,-1.7290147929502484,1
-1.538110562048101,-2.0630366794917725,1
-1.4090526309805578,-1.9950912025685,1
-1.1978886513571951,-2.1201870494692137,1
-1.7125081319913353,-3.102638500826027,1
-1.9006144839361663,-3.2880985008484567,1
-2.1611216444034795,-3.3137567630095766,1
-2.0755518729102347,-2.1862349526549365,1
-1.881423611565792,-2.373261433275845,1
-1.8737853585840352,-2.429578126160361,1
-1.2392159717482558,-2.3261496946224005,1
-1.570481426535049,-2.6394070593515835,1
-2.194218281575366,-2.770988385247671,1
-1.7428119787660723,-1.272707868579317,1
-1.4012566922742091,-1.2233168643451622,1
-1.095196440585901,-1.1377453499973509,1
-1.8199357338901567,-2.397176500597649,1
-1.895130223695015,-2.4555458801544026,1
-1.8244274622182102,-2.200977800803437,1
-1.0683577073180088,-2.0090859097158495,1
-0.8220678697861903,-2.1152402603957134,1
-0.7600492324724601,-2.2034102020593425,1
-1.0576082748143518,-1.0282370130769756,1
-1.3947675168485119,-1.3912529064365646,1
-1.7757453986744758,-1.6907437710172766,1
-2.2131705595988653,-3.0364435892609474,1
-2.449289029115049,-3.2487230856965166,1
-2.5390490097259866,-3.375628237831134,1
-0.7985571206643098,-1.8838981743553962,1
-0.784368569783866,-2.0095395422801245,1
-0.8648597640783384,-2.107475467639185,1
-2.0283821931872943,-2.2884591438468314,1
-2.1220658367035306,-2.3865242507971596,1
-2.343273400243425,-2.3703966738190614,1
-2.655602007292282,-3.232073637626455,1
-2.609889880890851,-3.294621201933102,1
-2.6621882593209056,-2.919043780931566,1
-2.0086814658116827,-2.8182864095496982,1
-2.4515872653773982,-3.036002108357503,1
-2.212154637553769,-2.8876752072198357,1
-2.009087836674204,-1.973762373226379,1
-1.8556521495294591,-2.024074015543121,1
-1.5820987092495102,-1.983943935476006,1
