CTAC,CTLESS,LABEL
-1.7796569731854541,-2.2926714676756674,1
-2.0628668008337065,-2.1387865888222617,1
-2.2140503056409,-2.173522358062735,1
-3.0099884101413807,-1.4151748043349544,1
-3.1840067478080067,-1.493274951928144,1
-3.2680953095497025,-1.6363103922810125,1
-2.3169931097161394,-2.4914319570761263,1
-2.451495879972221,-2.4326893631941955,1
-2.3791299990826227,-2.2170808532043615,1
-2.5353732503215296,-1.9167075615535136,1
-2.4278552716092645,-2.0158214791058846,1
-2.422653681122495,-2.013342365522525,1
-1.7232192676861986,-2.0581780363704993,1
-1.924856348515118,-2.156406616011257,1
-2.301047148396041,-1.8709572288129377,1
-2.5057938559441126,-1.9652335310227707,1
-2.5924301278136133,-2.293305162506824,1
-2.6499412041152683,-2.4519728557065,1
-2.453686143363649,-1.9698622995923851,1
-2.3139698749241715,-1.4943546940379253,1
-2.100427281500893,-1.4755271261942502,1
-1.8706507732019197,-1.9961396869981596,1
-1.8273178271936412,-1.794984061532229,1
-1.8508430244254441,-1.4762808055577423,1
-2.973149548854666,-2.2654753198571864,1
-2.908001350470216,-2.28380035526199,1
-2.889203445845946,-1.9942301866347831,1
-2.040763918427026,-1.3857455213869274,1
-2.263946554529572,-1.6257794045782603,1
-2.378005480468399,-2.123627377475039,1
-1.788867187602418,-2.180135928608315,1
-1.9086572667747084,-2.129324312120136,1
-2.0709323302023113,-1.9339788107424782,1
-1.6937013209304292,-1.703358315075946,1
-1.6362403334057949,-1.7581806695610864,1
-1.6196350455030672,-1.6495311174784044,1
-2.1671585824040487,-1.2967247743063361,1
-1.9858647315582674,-1.2657760457472085,1
-2.0014071438949936,-1.3501411524242002,1
-3.221760470109792,-3.0756243907627487,1
-3.1007793541655118,-2.6163618350811886,1
-2.8939142312946755,-2.7000953371353624,1
-3.2920551247907355,-2.4594953168207576,1
-3.0998240908211248,-2.616417089901157,1
-3.0483038530342492,-2.6349718162784765,1
-2.4320425271984023,-1.868194599996922,1
-2.386230798230696,-1.669206834704537,1
-2.4003704828348527,-1.7108014067757957,1
-2.1456885449632823,-1.2399357193501437,1
-2.0106371481464853,-1.3762592138307421,1
-1.9185623646421488,-1.4314410358186518,1
-3.7831943799608165,-2.5712588733617174,1
-3.345767790563241,-2.3951415920181494,1
-2.9606586137123596,-1.971929817485905,1
-2.3993279305346946,-1.2177207853302974,1
-1.9076752787193376,-1.1269281246452132,1
-1.7001986083399168,-1.0909882130970137,1
