CTAC,CTLESS,LABEL
-1.297924001544497,-1.5748908130159602,1
-1.4666556755534164,-1.622060716490494,1
-1.4805978315396333,-1.7556641267453537,1
-0.6202563218328431,-1.1516370670928304,1
-0.5492614177164427,-1.1527170390566437,1
-0.5362888716656203,-1.057167053566952,1
-0.4782824910577598,-0.7394806964315916,1
-0.48982766979811165,-0.6114802380017338,1
-0.5312708188317443,-0.42472260092177644,1
-0.1586696353814221,-0.7443579887427071,1
-0.2602838054608261,-0.804696083798325,1
-0.45913228046060933,-0.790056194431398,1
-0.6714035239044658,-0.5615782732977769,1
-0.877247534213651,-0.5323334556843022,1
-1.0765512811639133,-0.6161290689346117,1
-0.8544701458786889,-1.030170722074731,1
-0.6650979519812017,-0.9936360570847249,1
-0.5922330258747333,-0.9485441572524043,1
-0.04688967738821129,-0.7151155520913227,1
-0.13342033059717434,-0.6421232471739217,1
-0.4143625599345449,-0.6173203618138803,1
-0.20372117695718905,-0.9663038840240064,1
-0.24060039114472928,-1.0180906733528987,1
-0.4882395750167308,-0.948041131016303,1
-1.1706114299574975,-1.2078401730686184,1
-1.1691765848533118,-1.1683537886477182,1
-1.2106623309474585,-1.2146192870976467,1
-0.6068917053673918,-0.7629095564629306,1
-0.4534410984444513,-0.8782274745373005,1
-0.3600505652780204,-0.9127389225856767,1
-0.8402813435100969,-1.125955491845418,1
-0.6447896083469565,-0.965000491239272,1
-0.4979446351953662,-0.9286553052617585,1
-0.5837702806443844,-0.9234153046627557,1
-0.8921913744268557,-0.9023426541289152,1
-1.3121770055415958,-0.9559468628914577,1
-0.993320123206371,-1.1438351450959043,1
-0.9766555563192117,-1.155946052725839,1
-1.085618048606682,-1.1273674686656088,1
-1.5253299036689545,-1.4530310020811992,1
-1.485605535074836,-1.3254530218327167,1
-1.3977461438434635,-1.291112083599466,1
-1.2701804646678305,-1.2950741896431832,1
-1.2861346284963013,-1.3010324180909054,1
-1.2406554819420155,-1.304678907944124,1
-0.41207762455756025,-0.7474331916921738,1
-0.37469020642406825,-0.5192175646648053,1
-0.4049940604714806,-0.4486469489138166,1
-0.9351381866759714,-0.913223604425769,1
-0.8445032582406009,-0.8290285628092358,1
-0.6997946532430419,-0.7565195045837709,1
-0.85402972862691,-1.2641334771321955,1
-0.7126814625199402,-1.438436723404705,1
-0.3814421069311256,-1.2948457656965797,1
-0.5115039959903598,-1.292020290509778,1
-0.7109676424285618,-1.2104298752322422,1
-0.7881810968035954,-1.2040629626944328,1
-1.0304385036033115,-1.5412360781446162,1
-1.1094090190748587,-1.61266841900555,1
-1.4355723474827298,-1.672715708044585,1
-0.30801559630900227,-0.8071204665183065,1
-0.5109708845539036,-0.763397489647084,1
-0.6949495976365496,-0.8316296893263915,1
-0.4066328189533112,-0.9962121614366645,1
-0.4887212139502966,-0.846508814382067,1
-0.5875998055785622,-0.8652584568378767,1
-0.4699939808264984,-1.0277075525922537,1
-0.8815377204610189,-1.04378090787685,1
-1.3230506966289632,-0.9967236956358685,1
-0.07726305844497805,-0.2638497029354283,1
-0.052995817196463235,-0.05149013406510902,1
-0.042641177724098644,-0.041002754598073815,1
-0.9222490843289399,-0.9500938231583109,1
-1.0280086657043437,-1.0196705188237036,1
-1.114277553517482,-0.9757456068805919,1
-0.42643034530422175,-1.392387196229103,1
-0.3896674936593181,-1.529395692517001,1
-0.3940751781595236,-1.525491647798599,1
-0.7717546520048066,-0.6851237547400142,1
-0.8450623449718357,-0.6116580110588475,1
-0.857242861753391,-0.6842332981721138,1
-0.4250808314277752,-0.9407873336958654,1
-0.40939536546693367,-0.919125425161922,1
-0.46521588929223134,-0.9335046524070568,1
0.03372239495394447,-0.7475809653643233,1
-0.14348482783917746,-0.6838562107583017,1
-0.5046519237827836,-0.7073902481038665,1
-1.248792995055469,-0.7912145853079751,1
-1.3289923235287868,-0.9942083167489844,1
-1.3474559533859425,-0.9711858331219799,1
-1.334891700582702,-1.4786471371037704,1
-1.385923328089608,-1.4489264000623217,1
-1.474678556955785,-1.394593597852423,1
-1.618808812203734,-1.5467996837857998,1
-1.7879049244098062,-1.5560157239747487,1
-1.5807151561529789,-1.5328089828435425,1
-0.4654273437117137,-1.0351215413950816,1
-0.46767738301175704,-0.9060689420915056,1
-0.5278089243676503,-0.8391932164454623,1
-1.0301286256240554,-0.8789942956629747,1
-0.8998818258030945,-0.8750034417263168,1
-0.6903966495839837,-0.8293631790296595,1
-1.16743197456484,-1.1728733890982173,1
-1.3555777098909068,-1.382170783692606,1
-1.4987424082660294,-1.4790509820892765,1
-0.5124629552160977,-0.7085744747201445,1
-0.5488486105389176,-0.5943284030999308,1
-0.5905899943117077,-0.5933589163989963,1
-0.00047234244732369257,-0.4560015125069408,1
-0.06139897427532376,-0.21861346733416484,1
-0.15624256464960662,-0.2074431942135895,1
-0.9607141872577752,-1.7724139123977318,1
-0.901981572093314,-1.6944133479572314,1
-1.1146848996735712,-1.6371931777620115,1
-1.0741851449124373,-1.3782287664810475,1
-1.0054588843510792,-1.2968225442418615,1
-0.9684747688588771,-1.2240700449186428,1
-0.6849164678500473,-1.1412704415653954,1
-0.8208118167709468,-1.140392680113036,1
-1.1111044701648258,-1.09542276965797,1
-1.5883928592063805,-1.5155353335583042,1
-1.746664749736735,-1.4050946662886026,1
-1.7484196406467079,-1.483252760799422,1
-1.2056051108580657,-1.251996225885141,1
-1.195560412030587,-1.4608633900667467,1
-1.1635883961740117,-1.3977196441266946,1
-1.4929963853183819,-1.6529478925073626,1
-1.4468491424762733,-1.7667058406646006,1
-1.451882678945082,-1.7868116373515972,1
-0.6726904884498014,-1.1412593674178848,1
-0.7187221661946621,-1.2258089805380445,1
-0.8843017355037229,-1.2819671019110197,1
0.04626552848254051,-0.45305101175426715,1
-0.09875770139065695,-0.5527523534654498,1
-0.3191608960207382,-0.5167468046942518,1
-1.0150491298097748,-1.7214345621124694,1
-0.771176805249467,-1.680372154950251,1
-0.6247977146340493,-1.605180554461766,1
-1.4515914536890984,-1.3865584714527137,1
-1.003475810267457,-1.4441641533701088,1
-0.7378303403659399,-1.397250726078932,1
-0.5761422693045946,-1.0868257794651786,1
