CTAC,NAC,CTLESS_CZT,CTLESS_NaI,LABEL
-1.26006190587571,-0.55013974412527,-1.19328500305512,-1.11725568357892,0
-2.56949593890103,-1.46267187474213,-2.30673983075071,-2.23224990754271,0
-1.58704436779313,-0.644223100590256,-1.63810234467791,-1.5426211008798,0
-1.10316888791076,-0.491798497145928,-1.28549943510912,-1.20377954642941,0
-3.04007653096273,-0.949248911690265,-2.49450381106326,-2.38703373645889,0
-2.60206646561458,-0.992086162890623,-2.38590512286435,-2.28205787729303,0
-2.16303361766953,-0.727593174207395,-2.12477253290026,-2.02006422072606,0
-2.72101515230951,-1.30309851602359,-2.45938552780145,-2.33600008317128,0
-1.65516563053973,-1.7295153551811,-1.68671758567409,-1.63637023276617,0
-1.85016675626115,-0.940360362239048,-2.01429666296698,-1.92413422881548,0
-1.20942618138219,-0.575579905697895,-1.27064752225128,-1.17236819070642,0
-2.12973996645447,-1.05776722579941,-1.89717458016795,-1.90456032085787,0
-0.655818578446405,-1.0848441024049,-0.525044570555698,-0.480577200027603,0
-1.92347504174843,-0.874212150204754,-2.10279130267724,-2.03095103071885,0
-2.17224647071372,-0.773482679850126,-2.25803780566644,-2.18089898372653,0
-1.90922784393738,-0.494026208619926,-1.97032327433292,-1.88192049778259,0
-2.92347008646663,-3.22923374115311,-2.63142927934793,-2.54676390854273,0
-1.55720616527125,-0.65253515299509,-1.26691092828748,-1.26530008434259,0
0.154335571958118,-0.0301742138415167,-0.39988326345922,-0.241612997604509,0
-0.391806232705204,-0.543387807747331,-0.625782742567873,-0.602001559147701,0
-1.15209989172357,-0.551610138657222,-1.21996934657549,-1.18396398988959,0
-2.14964344200134,-0.92109235130565,-1.85654008709651,-1.78857228307433,0
-2.20752519319607,-2.83430906388708,-2.3721792802809,-2.14055704214735,0
-2.43649187008168,-1.85979862012069,-2.42412891604101,-2.37604144424338,0
-2.06262533113166,-2.76401903943205,-1.82243977039884,-2.06961440856614,0
-2.24689732352331,-1.81010483386155,-2.1190729891937,-2.90838413037312,0
0.244816775478824,0.488714010288814,0.440057113400122,-0.123690120018025,0
-2.07901930131318,-1.79767786080469,-1.99405592828182,-1.55627740687358,0
-2.55227512787946,-1.30199550544462,-2.41297615461603,-2.19820159897799,0
-1.94000752378868,-1.59155759566856,-1.89606824114229,-2.2285582080235,0
-3.12157284761209,-1.95931510510104,-2.85853584561073,-2.76780636418446,0
-2.10696444709867,-0.953661574500739,-2.19330342147292,-2.28704061988162,0
-1.79441632459598,-1.46961732975326,-1.65480622544396,-1.34471278226571,0
-0.848928793426009,-0.282596318461368,-1.27754599888417,-1.386532523184,0
-1.85692039819485,-0.459337006589434,-1.58711942443099,-1.6778339258622,0
-0.0787747574846581,0.869681147784588,-0.102864036114504,-0.211716312524131,0
-2.1366755266233,-1.51350026741609,-2.24022854526539,-1.68560782961717,0
-1.85153363066642,-0.666083305952419,-1.45776894313148,-1.98993305870417,0
-2.55977777923277,-1.48288257138228,-2.44009285761765,-2.94207508144714,0
-1.75432590201004,-0.615766597534659,-1.18355244494382,-2.07082203198465,0
-1.82135757276718,-0.531711452686628,-1.6125509857343,-2.1662770894336,0
-2.01922635106558,-0.683681832987139,-1.72885539850328,-1.67490336815158,0
-2.02244819880855,-1.069903288973,-1.92440255148052,-1.91740769919202,0
-1.09302471591961,-0.284179551914171,-1.13673971755755,-1.17187296165954,0
-0.590452321768553,0.07365345927433,-0.814307534081961,-0.828380372140711,0
-2.78719062428404,-1.68945158368737,-2.56592046956735,-2.52912401360122,0
-0.767960344273691,-0.367721850671598,-1.10783907940564,-1.1078040386033,0
-1.22342171012032,-0.509324506792751,-1.33392471932343,-1.3149751213295,0
-2.19237993480405,-1.073416744662,-2.09947181940634,-2.10060191496634,0
-2.05455923795929,-1.31439136845296,-2.2373840249442,-2.16006505766294,0
-2.40816864255621,-1.77350192116353,-2.09966431102521,-2.05875394081018,0
-1.55318100402103,-1.04438243972791,-1.50223865402115,-1.44606133616188,0
-1.24219198367061,-0.351491040960244,-1.46252436172531,-1.41724787163781,0
-2.61930305919582,-0.891025106694843,-3.14548968082846,-3.00895838513179,0
-1.92508559483231,-0.994859152818373,-1.73524483028483,-1.77730286362386,0
-2.20444239224549,-1.21001350181742,-2.47873832329565,-2.38397590600503,0
-1.66023313937012,-0.616895307569976,-1.70057109303393,-1.62876699969461,0
-1.36941800283899,-0.517551291597201,-1.55901373001869,-1.52594685867182,0
-2.50511176781594,-1.62259158973798,-2.32206382421013,-2.29730136595348,0
-2.79120715475806,-1.68635327710001,-2.73256771133027,-2.63113465671014,0
-2.7396470687941,-1.40668978439138,-3.07493166099992,-2.99661319014209,0
-1.98234262387823,-0.904064635412645,-2.16625066726473,-2.07496944770668,0
-1.99043797899893,-1.04563030483794,-2.37470553251339,-2.28886475637783,0
-2.12827037021688,-0.817596648372579,-2.63122153493367,-2.57329534116371,0
-0.690630917061043,-0.062227329578507,-0.803029371073354,-0.81111969983375,0
-1.97522457562868,-0.923958113017642,-1.87873113785609,-1.81188097632017,0
-2.46969316014901,-0.887970835915806,-2.80214043093551,-2.69723114334332,0
-1.83797497221597,-0.720046350864489,-1.85004867861292,-1.81834815682472,0
-2.12067702651893,-0.667872069788328,-2.40465398489382,-2.31149170295976,0
-1.24784096394615,-0.391802500761444,-1.49583508608042,-1.45553213782628,0
-2.37341759442082,-1.03836903855725,-1.77414224060591,-1.78157714528338,0
-2.57384714667011,-1.15048974370011,-2.5771023474396,-2.48807764551746,0
-1.7980446643205,-0.683924410153007,-2.00800642897009,-1.984412496337,0
-2.39665910441223,-0.92111232959662,-2.20862724773783,-2.17062244676999,0
-1.45989608145875,-0.414473195335147,-1.56679835225045,-1.45704339492443,0
-1.72086441224428,-1.01581880911939,-2.07537448786275,-1.99776319719097,0
-2.44276564008603,-2.66234137470415,-2.14592333244224,-2.13765050271034,0
-1.98515823327471,-0.762977189809379,-1.93406207596226,-1.90014761614022,0
-2.61203520766818,-0.899830774268558,-2.56826503871532,-2.46889758267451,0
-2.60171757236293,-1.78936723663899,-2.32215763597266,-2.27239450574351,0
-2.08053361115131,-1.24199970574663,-1.98236112296773,-1.97627828236663,0
-2.50669535976571,-0.801069655856493,-2.25588719457447,-2.13507501569297,0
-1.43599031791981,-0.402806984281049,-1.3912189029159,-1.34694848265998,0
-1.65356251973046,-0.369685965606148,-1.49183708725812,-1.47402720646541,0
-1.05518858334533,-0.561334482911702,-1.13271872313991,-1.1561067242558,0
-1.03189233292043,-0.306230994376084,-1.00055926615882,-0.932239950623014,0
-1.29020829266932,-0.604024403270371,-1.70257158510128,-1.63000361652682,0
-3.25377147195089,-3.04544795941703,-3.18836132710146,-3.17280583158749,0
-2.76541328918129,-0.944300389595626,-2.53584531502124,-2.50409754148472,0
-0.680972369897677,-0.194489327353353,-0.924993673556552,-0.98564160627729,0
-1.49131409395557,-0.614237589993931,-1.73225600395516,-1.6284120199298,0
-0.807893587466707,-0.344649931592445,-0.442801094803342,-0.448111009131713,0
-1.19810628046514,-0.292898097040812,-1.20984262213974,-1.15190745269523,0
-2.01236906196255,-0.771949311001511,-2.56781846620954,-2.43904426311069,0
-2.66232816767561,-0.714640144823202,-3.00889736525447,-2.93363744044174,0
-1.25614156630836,-0.702053137648274,-1.4062025988296,-1.40874514119826,0
-2.14366389893956,-0.558424790484414,-2.25300939215112,-2.11895142847977,0
-1.76219204014111,-0.970302809391079,-1.51301921952991,-1.4800240156142,0
-2.38401991412297,-0.728632436669913,-2.19155839334142,-2.15529131970346,0
-1.66926380216155,-1.2112231740912,-2.21502186564741,-2.13356950355802,0
-2.35623464977271,-0.85339647634437,-2.02899623437648,-1.96845648100197,0
-1.70646087474161,-2.11109786558011,-1.93177812867109,-1.6918707368384,0
-3.47871521504516,-2.29312013146461,-3.40967438152187,-3.26829259786211,0
-2.03513631327898,-2.73009416037753,-1.77572258177461,-1.90539658060448,0
-2.13830858450038,-1.5267808537938,-2.31557155420926,-2.37399840754492,0
-0.466757461184656,0.169803818751667,-0.265479173770481,-0.558936211049699,0
-2.08555781225769,-1.42818930006701,-1.70270962638765,-1.40032025596899,0
-2.70077467186594,-1.44729098611447,-2.79718079884479,-2.82290719134948,0
-1.83365158318113,-1.41061982575517,-1.74280120149701,-2.1986406541444,0
-2.25246502736643,-1.42749639795916,-2.0451283941671,-1.61017146654247,0
-1.66129711846071,-0.746011074383365,-1.75732435792677,-1.80588656799179,0
-1.89549633177539,-1.61722305653993,-1.72139153464554,-1.4721588318112,0
-1.57407889694355,-0.72109423326779,-1.7989903066959,-1.89470053835598,0
-1.83006681251608,-0.418120916626338,-1.70842000638656,-1.6058806878002,0
0.0104434207274809,0.919829711032285,0.0129182148000114,-0.103742441427054,0
-1.33653012568772,-1.15984707722548,-1.52632733999111,-1.08791059108535,0
-2.02743707325387,-0.779429243937298,-1.7591443465055,-1.7291849638438,0
-2.38746810762133,-1.1691498727285,-2.21660937046558,-2.49530056381345,0
-1.87033134186893,-0.610179419563843,-1.44691437250384,-1.6144439466427,0
-1.76092286213855,-0.51163816373094,-1.82345264062019,-1.5900731039019,0
-2.01786220112408,-0.640524883445013,-1.5520240090031,-1.49147288339492,0
-1.92436996668616,-1.48940745452367,-2.30081452525676,-2.19293777545751,0
-2.90850429348749,-0.712544957772123,-2.64505217646116,-2.57937579713613,0
-1.52074394846494,-0.969183911607219,-1.85446119300554,-1.83508400660241,0
-1.91142231770873,-1.33709127097648,-1.68581402083087,-1.73412404028574,0
-0.736907713520697,-0.251206352081256,-1.05731902114497,-0.982946979188283,0
-1.48483836439649,-0.752707883737379,-1.62308850269754,-1.54922948434687,0
-1.81279253959391,-0.83222333859392,-1.67567172941092,-1.65614190062271,0
-2.6183969264126,-1.70811628637628,-2.62123874359178,-2.52866722978983,0
-2.19995290820607,-1.48579991417831,-1.99438642835648,-1.89526743480466,0
-1.51231140336163,-1.35124016135372,-1.42588403932688,-1.3519003398447,0
-1.23913811467985,-0.344152136929809,-1.29816171792838,-1.23514376626442,0
-2.58116729898283,-0.880652203095447,-2.88531236357737,-2.73475621222657,0
-2.11376974288388,-0.961275389514754,-1.98447684377207,-1.89841777562545,0
-1.64233206297086,-0.865313052619223,-1.98726027901917,-1.90095577761902,0
-2.0009223433025,-0.622043557664325,-1.73417940495377,-1.65188391954102,0
-1.72750303595866,-0.79950132664835,-1.74234062874597,-1.7002471282002,0
-2.76452417772544,-1.84000871324719,-2.51988078464974,-2.41893676502893,0
-2.9488900794111,-1.52131892033738,-2.77364006329053,-2.64011105750215,0
-1.87330763225551,-0.990040997766326,-2.27295770639427,-2.20332837148505,0
-1.92453808286924,-0.874431649548637,-1.98063778741252,-1.92565463895114,0
-1.74307446869226,-0.913504314659987,-1.98422313550938,-1.95520097880704,0
-1.6451712763558,-0.622806627919965,-2.16444401191464,-2.01733245416434,0
-1.72217362063846,-0.442332591260602,-1.92685886488768,-1.83462210457506,0
-2.02547403675668,-0.931330819848014,-1.80696678731182,-1.7262544719313,0
-2.12113389786644,-0.78873151822538,-2.24982217230811,-2.135383617892,0
-1.97852172957511,-0.832812386290904,-1.93511246018963,-1.8961421474808,0
-1.87876853666091,-0.647278325053951,-2.12060426858432,-2.08090045043188,0
-1.92622188710581,-0.639908558370238,-2.02425205846485,-1.9656537189054,0
-2.6648984979595,-1.08343338389038,-2.22572689153907,-2.13753728237304,0
-2.00575894613687,-0.917738052055803,-2.08763574035354,-2.0397909143342,0
-2.03444017602656,-0.588491438875434,-2.34416904310329,-2.1852876522427,0
-2.50731738404264,-0.934473577308183,-2.25580073897503,-2.20036173198866,0
-1.22855586994623,-0.43962456876111,-1.13310485969325,-1.11718143834705,0
-2.0379113465688,-1.28029037783311,-2.4293051995791,-2.31174304887899,0
-2.26665724205273,-2.23526662003476,-1.91103751361867,-1.9221055692127,0
-2.75556621639122,-1.16607301400647,-2.85227526671513,-2.75771552685409,0
-2.04609956434644,-0.801256694406159,-1.77115260066315,-1.69192686352154,0
-2.28354649961949,-1.47829997581337,-1.88563517951134,-1.84119663495322,0
-1.92708861967704,-1.14609859916864,-1.90598024969507,-1.83597928435744,0
-1.64226926053532,-0.578823231857773,-1.3972508884327,-1.34460332719301,0
-1.46497088420716,-0.488349551809708,-1.26409235477606,-1.2140124492606,0
-1.31327703758044,-0.34588340221627,-1.11033801351389,-1.13403072997525,0
-1.06476271664558,-0.478497193514735,-1.07599213466122,-1.10415294641183,0
-0.782098657217021,-0.210616178333125,-0.497004030156513,-0.515425004562674,0
-1.08481184536594,-0.444962526476111,-1.49818871687002,-1.41364782266651,0
-3.0470496339067,-2.53877671119591,-2.95426697536459,-2.93394905604226,0
-2.57740539060953,-0.928612834410156,-2.43898726026188,-2.41019748930715,0
-0.924165981196641,-0.24600820797057,-1.42499618327213,-1.32926187394061,0
-1.59904659500653,-0.669027691651638,-1.7507265577531,-1.67536953816149,0
-0.497625845923135,-0.0484099869424536,-0.127236126833212,-0.127216261497096,0
-2.4961198545225,-0.835644208040767,-2.2610110502272,-2.14170460107958,0
-1.47017216660435,-0.552855372620899,-1.98400014029924,-1.88618573175038,0
-2.80675920921085,-0.739548532384494,-3.07311687433203,-3.075402281481,0
-1.18475213445385,-0.596372714734833,-1.36236342200068,-1.40059722209085,0
-2.02206643187639,-0.561296254467248,-2.00465403396848,-1.93370965560809,0
-2.32578742007413,-1.09884723475594,-1.7243711448294,-1.67535450015391,0
-3.07294546521425,-1.09259111762211,-2.77247220300656,-2.66181449704642,0
-1.84622651106986,-1.23489074246648,-2.45736105622663,-2.34656725253654,0
-1.50283371543091,-0.485555354180006,-1.20689397247397,-1.15239736581385,0
-1.41462108070626,-2.32289376391178,-1.60797063526308,-1.57636143272836,0
-2.62311948117277,-1.79204287217451,-2.71103841542859,-2.39446220050748,0
-2.34197213043884,-3.29047395970568,-2.18489131738011,-2.1243829879575,0
-2.34340781681585,-1.64158855198539,-2.47712990466474,-2.03708251289753,0
-1.92148987021712,-0.542227509736838,-1.62562451312567,-1.6326477617053,0
-2.34710471710912,-1.88134745930678,-1.77654330378891,-1.71647360489309,0
-2.80774844212501,-1.73445468207973,-2.96148833805048,-3.32730060834153,0
-1.76430805252363,-1.33661920974667,-1.77168849355626,-2.30550837001789,0
-1.73803956996713,-1.11504463838126,-1.68419381692491,-1.44879490637219,0
-1.62189779818884,-0.823757545366355,-1.61996496904699,-1.66684282551474,0
-1.80299931740421,-1.65031542566913,-1.571381920338,-1.40776670541689,0
-1.61828303454499,-0.875855889487442,-1.78028355236556,-2.02531539748656,0
-1.77684837408229,-0.472514940675241,-1.73963655974004,-1.61682776765509,0
-0.505116187494077,0.16912196955655,-0.295156592622796,-0.362593416465696,0
-1.78808973334015,-1.33684540124865,-1.85989702899914,-1.42268043734064,0
-2.21034205591757,-0.896029654366891,-2.10190764315375,-1.89523938444917,0
-2.80464735039958,-1.57566993629989,-2.97914952696281,-2.38354698294949,0
-1.95631024921703,-0.640446287829617,-1.5672998785565,-1.74035837841754,0
-2.1875284759329,-0.671362620721493,-2.04214065326028,-1.78891100030298,0
-0.872482656799071,-0.370092476870679,-0.792625053900916,-0.753413983935761,0
-2.35044694417943,-1.73688579771027,-2.39711873900288,-2.26710039085031,0
-3.70154919728988,-0.884865542268585,-3.10966299359226,-3.00534990304399,0
-2.04544959235488,-1.62611767698373,-2.40205849700395,-2.3361366692338,0
-1.61648940793744,-1.46073157707513,-1.39223745361665,-1.42129791593673,0
-0.811039401024805,-0.263083185526058,-0.99926610613551,-0.917188601337663,0
-2.03423145131169,-1.23417106923512,-2.1521598838604,-2.05877038963381,0
-1.9157118881279,-0.748508021597479,-2.11795947560649,-2.00769233789867,0
-2.65226454571995,-1.85237141604183,-2.45105413141062,-2.43180040558282,0
-2.5276441735653,-1.38945794110243,-2.51952145812262,-2.29275743922158,0
-1.34794964009983,-1.5132994194244,-1.26474074034107,-1.2422745091666,0
-2.08314278185612,-0.732645104102453,-2.0070243218028,-1.90610466991557,0
-2.77547549413336,-1.12245180361972,-3.10762751828968,-2.93574765956829,0
-2.25225766142217,-1.08038801865156,-2.31730902551672,-2.20726812680486,0
-1.61754130805008,-1.09991226632446,-1.81716861961793,-1.7568092208866,0
-2.01976937376254,-0.695651958022831,-1.83748326214418,-1.77342607725918,0
-2.75035067478126,-1.15918310212303,-2.93312933184965,-2.80052308055276,0
-2.72604573293264,-1.79405476974047,-2.50473347094143,-2.41251302446637,0
-2.89404741826396,-1.59021029569137,-2.83717037419423,-2.67073422658968,0
-1.95754052325444,-1.08769832957083,-2.42195425148109,-2.32412032077714,0
-2.45609925142876,-1.1706192821273,-2.50466228836824,-2.42700282461455,0
-2.0092885024614,-1.05756883379628,-2.1326950652426,-2.07212643281753,0
-1.36053234293821,-0.445157481503481,-1.46039874622493,-1.33399002089478,0
-2.41466159577414,-0.641653807417063,-2.59745167495056,-2.48995609310064,0
-2.03466996250355,-0.985862784078625,-1.74337977545226,-1.68199293197941,0
-1.65162443841112,-0.640908474157597,-1.3403451060644,-1.28714052439694,0
-2.49107596736172,-1.11209632696676,-2.22678421303096,-2.14308468566938,0
-2.03652737919327,-0.833397624668913,-2.24930821043162,-2.15961247806844,0
-1.9234627767031,-0.674541519827852,-2.22183751440695,-2.16386446868172,0
-2.90767180635352,-1.28480098550374,-2.66113797842058,-2.45400509258062,0
-1.94833196450705,-1.06685692087938,-2.01959079786418,-1.9277453976063,0
-1.59267787733558,-0.476692665141982,-1.77845918652571,-1.68478096544024,0
-1.72376518382843,-1.05950030120378,-2.21944906069855,-2.19683043095593,0
-2.06085657846237,-0.745704554318203,-1.85588962948357,-1.82179809851972,0
-2.68693297224336,-2.29587800649653,-2.87983798630571,-2.76781171275254,0
-3.26360870915641,-3.28393444111295,-3.14207642953346,-3.07080891942226,0
-2.63578719308239,-1.37989458067035,-2.85318008644923,-2.8033694834753,0
-2.46688389906136,-1.02741773856738,-2.24928269037084,-2.1856187545443,0
-2.12306498749001,-1.29918391779286,-1.7547735709543,-1.73529466127948,0
-2.0425366621352,-1.22243910150065,-2.12323396984515,-2.00069059710116,0
-1.31482571670726,-0.584779532355152,-1.12231916882296,-1.06375643597206,0
-1.74404684764761,-0.674345656901372,-1.41686525053204,-1.3405555242729,0
-1.72644704563955,-0.506289246881954,-1.39094234411981,-1.37067789150007,0
-1.43825143734979,-0.508396640177227,-1.44920990347782,-1.43072445616064,0
-1.6231297016635,-0.477069170459028,-1.1926191772031,-1.1429109506511,0
-0.973596380601539,-0.45925836460989,-1.7049690727863,-1.60641382811769,0
-2.7779702355792,-2.18399626755021,-2.57625255555959,-2.5932541490816,0
-1.99947496712978,-0.901824217341864,-2.09794421658105,-2.0603925810753,0
-0.606864552532499,-0.247223043285739,-1.01524121041151,-0.910422330705003,0
-2.76184587096483,-1.29559061976254,-2.74999963397074,-2.67613378907355,0
-0.440683453212456,-0.117377385264887,-0.122604915292996,-0.103331091396279,0
-3.02547103442183,-1.09784937650222,-2.93213807290209,-2.7987611042093,0
-1.88369280595903,-0.616233987085823,-2.02555857831969,-1.94670097467468,0
-2.67208164356439,-0.707014239981913,-3.00923991435718,-2.95577342207094,0
-2.12770153041475,-1.58466802354631,-2.10601501113838,-2.05389282310919,0
-1.8116526038786,-0.60081701990788,-1.79117805934333,-1.81661468288736,0
-2.09052371809563,-1.02582734556053,-1.54265627509342,-1.53232998181984,0
-3.0954692183333,-1.43018272323699,-2.6787238588075,-2.57753794054516,0
-2.66371400334979,-1.53619894622741,-3.34860015834913,-3.14455232597087,0
-2.00059476537893,-0.64247022481114,-1.87890814930988,-1.76660859363729,0
0.645990508447981,0.999884965886072,0.893336269191047,0.649044898368666,0
-0.832619713101196,-0.425572502749152,-0.82097197989359,-0.800260054757972,0
-0.635161259491847,-1.37103664976258,-0.639305961099745,-0.518820409563828,0
-1.16914379415474,-0.948059732682058,-1.16570329397008,-1.39064681817093,0
-0.0236724674033126,-0.285487377136515,-0.180707157768664,-0.183711015914159,0
-1.51959360806387,-2.31369440829313,-1.57833757482565,-1.24206693608135,0
0.113983478850415,-0.135879238562291,0.270767735952027,0.346162524919061,0
-0.776652756099524,-0.592967930120342,-0.698161293974319,-0.981954644621904,0
-0.214594823696076,-0.168887283467357,-0.219622121084292,-0.483639746106641,0
-0.55610604362839,-0.344761697479873,-0.592090201624566,-0.74967697703123,0
0.242842585899704,0.153818016916711,0.331497036281378,0.105566493631224,0
-1.46147066027288,-0.923524074238561,-1.68899494171616,-1.36862890320349,0
-0.556380997135463,-0.224129613313465,-0.619388706520315,-0.231490575590057,0
-0.0541221780749438,-0.141994693873598,0.179161349466177,-0.0715022436158538,0
-0.610589002902311,-0.176828903566637,-0.520178459757898,-0.770790952388701,0
-1.13117838047324,-0.399346389825809,-1.27450155435284,-1.07334897721186,0
-0.370769554619545,-0.169426050463702,-0.252277864891115,-0.131976893513499,0
-0.714229628756098,-0.313807904284892,-0.916568366462375,-0.48661423437572,0
-0.251649568808808,-0.218268905806108,-0.693673522571402,-0.670294213432178,0
0.568131650822947,-0.0222011892076529,0.488548741596984,0.409217530251677,0
0.291275526321319,-0.40566159144173,-0.269602564586064,-0.347374122743766,0
0.0195750515929171,-0.0946987985568862,0.0339246876652435,-0.0147135694349724,0
-1.31660568112561,-0.93835344897771,-1.63513646426935,-1.6272333036826,0
-0.192230063790339,0.110403319480967,-0.29807891913802,-0.291897157127473,0
-1.80613816159661,-0.924406170154029,-1.56450884807003,-1.56392076451726,0
-0.901074081061613,-0.791444856399535,-0.994840539182965,-0.898099281372607,0
-1.42308473635098,-1.04596358218963,-1.64350151716674,-1.60671547147275,0
0.0461084046552634,-0.0526425963123865,0.109960008052542,0.137934243777682,0
-0.232624777860318,-0.0500905367601071,-0.280239470346805,-0.236139863003825,0
0.686015602740402,1.35769035711577,0.59196763663771,0.620135219457773,0
0.485027368677071,0.167431836563736,0.569006395059249,0.553299438949543,0
-0.447446537775271,-0.249992689102505,-0.290709132973922,-0.366310892277085,0
-1.0590390590319,-0.285026797894628,-0.857826535900901,-0.85267107573821,0
-1.11055160878604,-0.85206226578005,-0.787943141629893,-0.850027483576123,0
-1.46229529790827,-0.678107231966446,-1.74294398313608,-1.66305538193388,0
-0.148348524653918,-0.12674942113239,-0.200616653585256,-0.205514538168226,0
-1.04427655382907,-0.664198890034415,-1.12491062406108,-1.08451094409273,0
0.770290236979829,0.397916441483324,0.614829989887773,0.561381409151858,0
-0.612633465221949,-0.305163809299011,-0.387118866521104,-0.464293323009118,0
-0.693752207243432,-0.316699375594027,-0.433821766095758,-0.419203695894879,0
-0.323865534610329,-0.298304770693737,-0.338043951683511,-0.448817689532035,0
0.337268095152429,0.0134532553459474,0.35014333656774,0.276742884593617,0
-2.36974389536896,-0.798611095222185,-2.14333175602796,-2.0716905764745,0
-1.50827598361946,-0.572048739848882,-1.17204211634649,-1.16473797849245,0
0.306657681575948,0.0719016328951174,0.349228310761161,0.242983519614022,0
-1.02537925522385,-0.432989596523504,-0.632590413805367,-0.610556762272959,0
-0.0797337400859736,-0.063346568380884,-0.238944849125054,-0.216620545174664,0
-0.998616848816473,-0.365934505001558,-0.422884071757244,-0.450153508412185,0
-0.193545491866828,-0.182236135776802,-0.196664821570275,-0.286318983454289,0
-0.512705654898426,-0.22762277274566,-0.2317092018375,-0.364663944119104,0
-1.41192079190735,-0.631652597923618,-1.3620174930688,-1.39901566372375,0
-0.642600565087054,-0.283441975015215,-0.77453640382481,-0.855597376383814,0
0.324244358947119,0.0022977060344837,-0.0725553102152263,-0.0684250033077133,0
0.209563511103785,0.0421320507259061,0.101992754108221,0.104331202649543,0
-0.521949869263418,-0.0811824063360782,-0.370493971636207,-0.363592146678398,0
-0.27785957429846,-0.00127881525108192,0.121307836214955,0.0922705652346406,0
0.0991610431078855,0.0251701558688155,-0.177136010432341,-0.221067679612116,0
-0.52249079302549,-0.26953441496851,-0.590714876808598,-0.631744046683724,0
-0.184159851934666,-0.225172218034219,-0.0313501113129818,-0.0875737244795905,0
0.474667242658221,-0.0292308286234652,0.51854376836562,0.523411658641239,0
-1.17244489313144,-0.510213088231481,-1.12929886317834,-1.07519038551532,0
-0.641523553780911,-0.208486625769335,-0.57255245576463,-0.55447608183882,0
-1.40134443008167,-0.462882004038251,-1.42969221725528,-1.31836072982771,0
-0.979559976202647,-0.478977434620379,-1.33982655328468,-1.32128923313564,0
-0.29203877786141,-0.110423264959529,-0.791799164022879,-0.777658269821361,0
-0.326708350580637,-0.204278886516461,-0.27008833425473,-0.3476614524656,0
-0.275860378295406,-0.11516079118337,-0.524556154355744,-0.437390357408958,0
-0.425865443305643,-0.281673222551585,-0.746503355711337,-0.753801316732358,0
-1.27904224985005,-0.702848110688294,-1.10043418811558,-1.04220285936847,0
1.01556923376963,0.862693794894237,0.795913517556704,0.817088414884598,0
-0.577722957889929,-0.248776465193067,-0.301143283461499,-0.29137423324145,0
-0.623563140678395,-0.267440442349288,-0.636685919631397,-0.538442369952087,0
-0.0468588958176288,-0.0957241169829659,-0.126699204746252,-0.152411414992309,0
-0.704679078275781,-0.448500262610612,-0.89129206785597,-0.83312686276321,0
-1.66896659768119,-0.593517770130588,-0.850762009585346,-0.857703729773865,0
0.222896467435238,0.152746234350557,0.284420456579849,0.225777502818445,0
0.31106403399883,0.203410223088779,0.130402085243987,0.172775259002282,0
-0.364281449411046,-0.202376713126352,-0.416068760667585,-0.336356813580488,0
0.120602592258371,-0.171182074067382,0.0126615537814347,-0.0406412014530168,0
-0.335658073501605,-0.956909302359641,-0.328876918024415,-0.0781391325728789,0
-1.45519839371523,-0.730405319127344,-1.32192855181248,-1.2362161016694,0
-0.803925400339775,-1.66116834837069,-0.879648220232865,-0.706022036064993,0
-1.40445146434742,-1.09621759183411,-1.24853702874838,-1.52458638780424,0
-1.05946580446659,-0.571480536270546,-1.36183325507893,-0.999408001788721,0
-1.0810386707636,-1.81038457606998,-1.13030927115866,-0.879182185224749,0
0.0732540431890436,-0.204840482048244,0.0745187450846348,0.223032166228466,0
-1.19080201794512,-0.816359253995193,-1.01932793532907,-1.23247983033813,0
-0.491279566025457,-0.418112125430934,-0.421625010835536,-0.566631922541933,0
-0.369445197182991,-0.246456932602423,-0.413319492672394,-0.568241330705618,0
0.334351177943594,0.585946303053843,0.310888972042737,0.253339822787786,0
-1.2620081501996,-0.712133476563149,-1.24545817974233,-1.16078525961339,0
-0.637350111548871,-0.430119648467256,-0.90468124718453,-0.292112333428687,0
-0.658123518533559,-0.572417795010716,-0.531299882533829,-0.474076345755781,0
-0.458776659144012,-0.198781954418981,-0.358217420066441,-0.602734557246163,0
-1.96940293695786,-0.797809035967701,-2.09680662627864,-1.6766470669249,0
-0.22812972593192,-0.287942163680094,-0.325559674197837,0.166114055885252,0
-0.759300352759108,-0.328450801709293,-0.77481950478831,-0.730767661097453,0
-0.412707689157208,-0.293353365010943,-0.852958485202373,-0.767092640875711,0
-0.383383464980354,-0.279996282631664,-0.58153098534326,-0.537208731562759,0
0.642408550793955,-0.493238987278339,-0.422019147364447,-0.506094236755166,0
-0.593205398163859,-0.277863592519726,-0.751766295030096,-0.689706635639492,0
-0.507418513463804,-0.365852972009845,-0.902836653880746,-0.919005231343505,0
-0.279638615286603,0.0101791335855903,-0.375732972409191,-0.367345109017074,0
-0.891147321256193,-0.476941249272556,-0.677027121811851,-0.687696994238912,0
-0.376827531929997,-0.58307149699977,-0.436177379525926,-0.393682176571509,0
-1.19700100150363,-0.829616464965047,-1.46047820511666,-1.39501781395243,0
-0.445843982801649,-0.217329557983378,-0.294197118899031,-0.202162854303853,0
-0.0198349099450326,-0.338160327442585,-0.286718284422479,-0.308558325081472,0
1.01192158414166,1.47723376765982,0.737411218350841,0.805367295189075,0
0.860836383622673,0.247917811232482,0.757674230028816,0.710547420727696,0
