CTAC,CTLESS,NAC,LABEL
-0.604077369155007,-0.975792449226179,-0.629926870893159,0
-0.0760971926409257,-0.186188976490366,-0.0181812672837515,0
-0.730205961369859,-0.954299269785883,-1.30367467548593,0
-1.66673053790424,-1.59927978440885,-1.68902212458757,0
-0.548388931660763,-0.630881847879842,-0.443040049248549,0
-2.15287498986332,-2.20433812270769,-1.02407417469875,0
-2.40125535696533,-2.43674148123538,-3.53981720488244,0
-1.33485029855015,-1.67599236006584,-2.58149848302207,0
-1.93704863611161,-1.85467058359104,-1.34314322759637,0
-1.46071127759348,-1.68556238060918,-1.98678425573028,0
-1.04219581182942,-1.27858150151665,-0.817991352321514,0
-0.796828313080916,-1.38433145344164,-1.36476229339218,0
-1.37055636476091,-1.39180152671736,-1.21496653614225,0
-1.64093029568501,-1.6807063155439,-1.38033115787714,0
-0.325470966679063,-0.400208780641081,-0.220101751435149,0
-1.12136868524954,-1.40048433207426,-1.13954034129534,0
-1.97174085412018,-1.92403266871012,-1.0449364132148,0
-0.923444421487855,-0.681863662027529,-0.617602114704191,0
0.292795254670697,0.0168243740470067,-0.00568123454010627,0
-1.34055228215973,-1.35530773044395,-0.589614222274147,0
-0.944952708791668,-0.851070495297646,-0.531885263732343,0
-0.166996648821157,-0.640212085402367,-0.287222268501565,0
-1.25749835066251,-1.06527514386476,-1.09775615928393,0
-0.889653306875139,-1.09831193805406,-0.481037692633253,0
-1.18960262355076,-1.3236410505025,-0.441600797442345,0
-0.860460575708493,-0.913180864441884,-0.396706144962548,0
-0.730574904386258,-1.06122276527441,-0.455518682543059,0
-0.599858553643196,-1.01973550104847,-0.711729031432178,0
0.528464226464008,0.302615045078736,0.530257773885451,0
0.154016780849937,-0.0304418609920113,-0.164784382637417,0
-1.23071281647814,-0.735933625471097,-0.82688602829473,0
-1.08804886963677,-0.976136820654545,-0.395209326938253,0
-0.672182377409372,-0.671376252882993,-0.481410866383315,0
-0.331809070807911,-0.561395607950795,-0.267996891983827,0
-0.454179815673268,-0.319761178297189,-0.24627159473088,0
-0.740779717111832,-0.977818491695592,-0.526850057109506,0
-1.06622064215901,-1.2984608968388,-0.366666180244382,0
-1.62407722516126,-1.55346373862339,-1.00634314149226,0
-1.28879585398263,-1.50581367594242,-0.579689340080825,0
-0.809189410643707,-0.705787298714647,-0.555578311594992,0
-0.853178123158678,-0.856506151260451,-0.422085422958869,0
-1.53657888799302,-1.47712823217241,-0.539232099074755,0
-1.08055826770734,-1.42925251482319,-0.476741517320775,0
-0.350852124942978,-0.402921006753657,-0.351028983147016,0
-0.654996911309189,-1.12603919253921,-0.417044426502874,0
-0.748397507929664,-1.07798280948018,-0.393112766187807,0
-1.12100281214697,-1.48365228058261,-0.520424380890512,0
-1.67350540737634,-1.39622089458257,-0.818325269735463,0
0.474474018012279,0.320535789868694,0.061038444916962,0
-0.513355167817126,-0.254381665164076,-0.190913197951002,0
-1.21159375815917,-1.39694173888698,-1.18011658124912,0
-1.62817283876868,-0.794420330458373,-0.547349039085935,0
-1.39953028233376,-1.32359177455471,-0.477871087841275,0
-1.26779441552223,-1.59138658005371,-1.04443661061003,0
0.025414879792948,0.0287987135290564,0.1494097077594,0
-1.06545975693307,-1.54415052843634,-1.98901430086432,0
-2.20817208053365,-2.13380190631765,-2.25479239256519,0
-0.435735214263605,-0.730703463662957,-0.592142044008597,0
-1.74566039784838,-1.73628125587265,-0.803281368027398,0
-2.34781735634295,-2.23303842564941,-3.51043098273365,0
-2.22262429112244,-2.73061667162439,-4.23362714574291,0
-2.40489386623905,-2.23183569015568,-1.6207195806332,0
-1.75801975858393,-1.98690074526484,-2.56244208971527,0
-1.11845264703974,-1.34063364174099,-0.925822915517904,0
-1.99964576450306,-2.03944633869892,-1.70844003767974,0
-1.45306087746035,-1.45626369149623,-1.1332085837622,0
-2.13137351203433,-2.15521685785134,-1.82838632136295,0
-1.62889688312147,-1.87222830767266,-1.38202800385418,0
-1.32278412015868,-1.63407407182562,-1.21404642207045,0
-2.56381022764374,-2.51705196847086,-1.2283742603594,0
-1.96183652519901,-1.69413803074341,-1.39251308400423,0
-0.842528456922985,-1.21448625223611,-0.792372148957222,0
-2.71363838325909,-3.01976391663754,-1.25371280107383,0
-1.2124691823627,-0.957293420909297,-0.567618280609119,0
-0.270759778346926,-0.63311788427352,-0.331209654118815,0
-0.99768171178369,-0.807571594088256,-0.848726319212538,0
-2.18369821270428,-2.04730334631829,-0.671304594828873,0
-0.744313972861966,-1.22108122696711,-0.361447628852245,0
-0.816050647907293,-1.16064384800163,-0.436179120059224,0
-0.597210630034499,-0.727735452034116,-0.453961943065888,0
-1.46147041550275,-1.93196600736607,-1.17108869044019,0
0.282169969195011,0.0269093946652212,0.118198630882074,0
-1.538585524882,-1.9187900587088,-0.784453048805033,0
-1.04114272887355,-0.572183311266124,-0.92574822826092,0
-1.20265385955182,-1.16368529070317,-0.428382342187882,0
-1.47988170529541,-1.40810390472402,-0.719931640490757,0
-0.331129710244359,-0.44916150563184,-0.27249821294266,0
-2.05989942636358,-1.79585238789947,-0.683648095297613,0
-1.29320351137126,-1.65208829670195,-0.891598356377253,0
-1.1796282654934,-1.27998413631649,-0.386409014946372,0
-1.48034561213153,-1.56660081816977,-0.989321506874251,0
-1.48415332941596,-1.52534454903937,-0.654943227489996,0
-1.1900245409589,-0.952236398934676,-0.683492517964615,0
-1.18948418941948,-1.06144086338987,-0.561921043382716,0
-2.10561236421892,-1.97958363345748,-0.712128656948737,0
-1.61435720246713,-1.71022283001879,-0.728666932232223,0
-1.04389803693432,-1.17240927712978,-1.05519957866092,0
-1.24515371975273,-1.65112379220601,-0.668007500851241,0
-0.100498086768974,-0.905342098135366,-0.316098552839979,0
-1.95216643643735,-2.3236994900008,-0.806751067020053,0
-2.40371103351917,-1.9103535739791,-0.95473744941206,0
0.0280797768345527,0.00635928562735801,-0.273582702598808,0
-0.885948496125202,-0.552662954603295,-0.265599132300288,0
-1.48715245380227,-1.55499720420098,-1.60301694325407,0
-2.30175691042959,-1.35167624664769,-0.733991095751843,0
-2.49855691271003,-2.1169249486004,-0.737364328324362,0
-1.70830709692013,-1.86728633174553,-1.37936020021559,0
0.225533559532793,-0.10557942594292,0.106525452008007,0
-1.90465534569006,-2.62095586224825,-3.84420477678204,0
-2.20515464992954,-1.99024504097908,-2.26580493360219,0
-0.266832709042311,-0.915554152150747,-0.68102282793981,0
-0.95017278333926,-0.925056421177265,-0.548772087404856,0
-1.72028497811615,-1.65706344840314,-2.65742969310099,0
-2.25926318038501,-2.59536611917957,-4.76274688427157,0
-3.120889018089,-2.90558104466661,-2.07979673192235,0
-1.86775168851978,-1.99904728981371,-2.37137322340618,0
-1.28294330855358,-1.22810587901059,-1.23119615991456,0
-2.53852407474851,-2.34528342508064,-1.82776216248614,0
-2.15924595251954,-1.98175209271124,-1.71505663983489,0
-2.52588562123563,-2.42617325366723,-2.12457385741239,0
-2.00702222950377,-2.18810525017482,-1.87983568005073,0
-1.64998288790486,-2.01325933631301,-1.31344611516556,0
-2.05775898478734,-2.35923325680131,-0.962207936298511,0
-2.10032686060113,-2.21382737088993,-1.58638236408351,0
-0.9882576705807,-1.48633556148539,-0.998900201598978,0
-1.58322653195046,-2.1142699977999,-0.872300344711669,0
-2.02721270162181,-1.42196818714507,-0.821471302213473,0
-0.66310673410342,-0.472222760400348,-0.420389497068925,0
-0.578000929975829,-0.395384134131387,-0.449213306635888,0
-0.329764493516589,-0.747414028761116,-0.266460666381257,0
-0.701260587137661,-0.920238841411082,-0.362052881088943,0
-1.28198420841668,-1.57251243617284,-0.618180190442978,0
-1.0600209275878,-1.08500261706779,-1.05327275833527,0
-2.54704245029055,-2.6097623293963,-1.53297224312884,0
-0.805491441193228,-0.755291629398165,-0.643664859823324,0
-2.49078513041351,-2.68219391904955,-0.866600195988323,0
-0.973706702200684,-0.772846090557882,-1.09165970760825,0
-1.86659156228838,-2.39010889106972,-0.658387669652528,0
-2.34876468833538,-2.58691871798448,-1.03154414726174,0
-0.197227737305248,-0.319344391687759,-0.563992153760119,0
-1.77215367686162,-1.21569712639118,-0.647607533234196,0
-1.43098637140616,-1.6469917645089,-1.06225856143176,0
-1.03265012692538,-0.963790055791515,-0.375328379905264,0
-0.556224578302835,-0.736344814341817,-0.701524021995801,0
-1.56204441059377,-1.96143775464448,-0.864607580909046,0
-2.54422961584823,-1.76831460114544,-1.26364117460988,0
-1.00986977405834,-0.772256290667315,-0.459817445544507,0
-2.27682544512251,-1.62300441861726,-0.713396884298635,0
-2.10009679001622,-1.93063111129403,-1.02461152749608,0
-1.63739744626158,-1.76006420324165,-1.62723693515798,0
-1.05447807455382,-1.12978319250366,-0.608310099745721,0
-0.842421268425338,-1.62138087699238,-0.396801828818508,0
-1.60863162720853,-1.63539081199436,-0.731583949995509,0
-2.19274258162625,-2.07389808531732,-0.994184715356917,0
-0.662783972666602,-0.530662023557607,-0.979630158231644,0
-1.27740980218852,-1.26933447684385,-0.409095727282957,0
-1.50487110399696,-1.22202783161645,-1.76090444554641,0
-1.66900534786078,-1.43849028250465,-0.623764485709042,0
-1.86073175198265,-1.85476390894358,-0.761997606095476,0
-1.52487273177035,-1.29137911966018,-1.37502414967535,0
0.296622059448041,-0.0326290484096232,0.182628427551199,0
-1.85251052327989,-2.54579615223309,-3.76541997470617,0
-2.13475817248222,-1.92978014933979,-2.19266273778262,0
-0.691502963051729,-1.32816578562316,-1.02426466867159,0
-0.849769327055169,-0.837753488893106,-0.502498785613069,0
-2.03162308849842,-2.22005402522765,-3.04263530142738,0
-2.1822900420972,-2.51708287326205,-4.62930578480794,0
-3.15579289649252,-2.85071934108418,-2.04159433774666,0
-1.79148060431626,-1.91944467007328,-2.27897280405277,0
-2.02838094238675,-1.96459897486836,-1.73865906329637,0
-2.47213011197902,-2.33113369173062,-1.77539076962455,0
-2.07647012741175,-1.91198057674594,-1.66405354739654,0
-2.50869645156832,-2.41017980365277,-2.09796917794671,0
-1.92487229538599,-2.08447979083923,-1.80037860427121,0
-1.53849968031349,-1.88986080592765,-1.22872742782894,0
-2.0294993222031,-2.29854435314401,-0.944079800015763,0
-2.04764322209736,-2.16322524905889,-1.5413107683839,0
-1.49784834467654,-1.89618326045895,-1.191730658611,0
-2.07403081431223,-2.49467464430663,-0.987712313369554,0
-1.98330487162601,-1.38805292904688,-0.809793675298741,0
-0.62600836521827,-0.437735023666727,-0.406619065175109,0
-1.36093018862895,-0.997107930946021,-1.14847265200929,0
-0.318826020856829,-0.725989128943712,-0.265326748744276,0
-1.01425446279555,-1.32730889268367,-0.407145525136486,0
-1.22018484145672,-1.50415984238333,-0.600496182019219,0
-0.982079388839889,-1.01219941226459,-1.00047902522035,0
-2.49645225819149,-2.61581239460803,-1.50094139243103,0
-0.776899065623729,-0.72199315879237,-0.621316324857833,0
-2.53617715499155,-2.72725884217032,-0.871618116850707,0
-0.944348894914247,-0.748369742826952,-1.07944891361236,0
-1.82748719537636,-2.34629076840735,-0.647441053250264,0
-2.26118544027956,-2.49858042981897,-1.00188547907792,0
