CTAC,CTLESS,NAC,LABEL
-1.59822198167983,-1.77309801924803,-0.761600612240575,0
-1.61277536554272,-1.56718109674902,-1.98461603951982,0
-1.06566625072972,-0.8037780038481,-0.522420440579814,0
-1.46717774792991,-1.57188957422879,-0.632796884298346,0
-2.17120452099784,-1.60243109167868,-1.01272008466025,0
-1.09923116475363,-1.17839207327351,-0.909812854496669,0
0.334264752033074,-0.35795133863241,-0.30781576227016,0
-0.603573680451838,-0.485855026148778,-0.270228616716219,0
-0.601226912264843,-0.553349273714305,-0.183570481564862,0
-0.606175781091755,-0.568780839649457,-0.206126287207389,0
-0.445162305444536,-0.578377068112068,-0.532615418144219,0
-0.743957254278856,-1.11068963434328,-0.359617304424866,0
-1.62783690227333,-1.34905651622693,-0.617049943572538,0
-0.718589959953949,-0.78356367278779,-0.290529934584236,0
-1.0457613767522,-1.24835787813007,-1.79558212296801,0
-1.09543314929846,-0.687013437859008,-0.95515769951343,0
-1.7112939329461,-1.32470454067843,-0.950596953458115,0
-1.25790388417635,-1.1820678970755,-0.67654609009432,0
-1.33206668457855,-1.13013963562941,-0.603401813662483,0
-0.387362368423079,-0.397891824602508,-0.235779276169222,0
-0.541130801230136,-0.227041543543381,-0.429831163500433,0
-2.02343778305226,-2.01453000047492,-1.09630277781383,0
-0.155382645882747,-0.278423092244484,-0.390259627487736,0
-1.15053895300402,-1.20614063465392,-0.455636346354449,0
-2.56100748844513,-2.22059119136406,-1.79363810736632,0
-1.24534276890939,-1.01301491703392,-0.729025517862589,0
-1.82265493766363,-1.68494644479463,-0.749298621155112,0
-1.08665164471358,-1.15343367811579,-0.69181055057871,0
-1.41460957431652,-1.49774946854038,-0.369105470192789,0
-1.88328775769396,-1.97721709176387,-2.8091501263297,0
-2.66478061273244,-2.16374035546652,-0.772719840235907,0
-1.65564163637809,-1.57746143310598,-0.519272820371816,0
-1.1761093074593,-1.0175564023404,-0.613480100315311,0
-2.83272204834976,-2.89171168176264,-1.00535938568746,0
-1.33185642659212,-1.7314857831053,-0.864958299162342,0
-2.14082481453376,-2.10803600772419,-1.04159949520779,0
0.088532222999867,-0.355214767578117,0.0489512871471686,0
-1.5694383676105,-1.34693451513515,-0.464264235857472,0
-1.55245646363119,-1.45764499081289,-0.203802189476525,0
-2.17184418392185,-2.08806071165187,-1.34532071284611,0
-1.26044782211579,-0.957958349475958,-0.532810356100976,0
-0.739329576530848,-0.909352301059263,-0.0957913564212111,0
-0.155038427963321,-0.385149597816161,-0.0520289432988189,0
-0.650551419289716,-0.486392596091191,-0.112844220087507,0
-0.702663367773999,-1.13562689932306,-0.442738724143301,0
-1.99297341060805,-2.1379477482395,-0.855196066094032,0
-1.27076733739584,-1.03910199892289,-0.526747189256557,0
-1.77480352623014,-1.67193762570455,-1.05008926049446,0
-0.716493147334931,-0.767645313283219,-0.489742037403704,0
0.339413649819484,0.347299401604001,0.218112656054647,0
-0.393601363233087,-0.415480502580861,-0.292996734688575,0
-0.41432026632185,0.0546674061980758,-0.121588616038426,0
0.0232601475377258,-0.259764690407531,-0.0615499908565378,0
0.0375774687813376,-0.167316370810043,0.0589274163220376,0
0.375318272040355,0.70960728507904,0.266449117748435,0
1.46625529200822,1.25803391984512,1.62542666919248,0
-0.548525592941908,-0.321188710589225,-0.206726016521394,0
-0.063741251920827,0.124651118256645,-0.102008100928511,0
-1.82771973507112,-1.89844246566996,-0.924672416814627,0
0.221991922892683,0.00542782698385304,-0.0347721176496873,0
0.18938326848257,0.352230077850188,-0.157161338895206,0
0.176361344261517,0.219058207852985,-0.150030204602394,0
-0.35010875686339,-0.454556567170896,-0.399011696566278,0
-0.75885482438416,-0.976277555979285,-0.554569501141621,0
-1.13775275625219,-0.699703024162186,-0.445673293601064,0
-1.576575581868,-1.37767155932413,-0.388909478037464,0
-0.462731079369884,-0.451008404471358,-0.0537405203310538,0
0.268592756878317,0.433288097682558,0.0220639031037282,0
-0.965803095752024,-0.933003647969278,-0.471835097308579,0
0.51801474356978,0.176039121408793,0.0640815433567508,0
0.16419462548764,-0.107703890564833,0.0592473627364727,0
0.193296380018987,-0.115027925793623,-0.10152360675084,0
-0.052680021831666,-0.158604920366757,-0.0367378652873562,0
-0.505691400145136,-0.4435823817286,-0.581053864233066,0
-0.393348466882907,-0.587945285133759,-0.148219663796,0
-0.638167818399504,-0.919526993559066,-0.484865093227043,0
-1.1097582843284,-1.06562589599599,-0.342278519201122,0
-2.63551245018691,-2.77140528197076,-1.00400177309557,1
-2.8135517220486,-2.79653389110499,-1.43636345087528,1
-2.92904242485381,-2.82625193096246,-0.367540038792587,1
-3.62165860933494,-3.39831363397326,-0.90150807548532,1
-2.78793943289663,-2.77028957026887,-1.44998275590647,1
-2.93896743096606,-2.94061367915508,-1.12076390215783,1
-2.40574909205913,-2.49058996184469,-1.32303400786232,1
-3.01482313500893,-2.90600821645375,-0.381538929954539,1
-3.48879535915496,-3.30843553576061,-0.971066478481364,1
-3.17745153348385,-3.14267838197027,-1.5698178547853,1
-3.04386437186178,-3.06766000927522,-1.31569915109567,1
-2.16733565617887,-2.19501932046875,-1.19409113666229,1
-2.8262198196253,-2.74077780672186,-0.452181437955667,1
-3.01421883044891,-3.26046950477233,-0.953879406859155,1
-2.63601423832719,-2.83419506387976,-1.23541773117577,1
-1.46491801243021,-1.67854691448275,-0.44096353296336,1
-1.48091063804841,-1.53432569655429,-0.813687056199045,1
-1.55433139360602,-1.36089412224777,-0.393874249611045,1
-0.847788266975099,-0.726310129423227,-0.217369298973801,1
-1.31987179526735,-1.48688646530755,-0.632494124612624,1
-1.35302871736338,-1.41475339210357,-0.258704170468059,1
-1.85398062639016,-2.04626322938385,-1.17703293050419,1
-1.91436142036188,-1.52909012406306,-0.447158702417162,1
-0.853487933039293,-0.759430855365359,-0.195430601473914,1
-2.15841265027338,-2.35256720731386,-1.19550167728616,1
-1.33022647614648,-1.23568581478739,-0.252535918681991,1
-2.3257687473505,-2.7195403902456,-1.49865356100804,1
-2.02922706240491,-1.53655073367604,-0.425479504496957,1
-1.09367334749081,-1.12348217555631,-0.317641026419964,1
-2.33280539614138,-2.44593398891663,-1.279113669412,1
-1.53363774920621,-1.52100711451386,-0.693461041516134,1
-2.37874186415965,-2.56185069952381,-1.7400822134776,1
-2.22362105999904,-2.05671539304335,-0.500469367300016,1
-1.43906800851914,-2.29306690821514,-0.737154058160805,1
-3.00705001379429,-3.16785132761792,-1.83683471969836,1
-1.53363774920621,-1.52100711451386,-0.693461041516134,1
-2.37874186415965,-2.56185069952381,-1.7400822134776,1
-2.22362105999904,-2.05671539304335,-0.500469367300016,1
-1.43906800851914,-2.29306690821514,-0.737154058160805,1
-3.00705001379428,-3.16785132761792,-1.83683471969836,1
-2.61815416676385,-2.57984983534063,-1.03443283872161,1
-2.37874186415964,-2.56185069952381,-1.7400822134776,1
-2.22362105999904,-2.05671539304335,-0.500469367300016,1
-1.43906800851914,-2.29306690821514,-0.737154058160805,1
-3.02995598130207,-3.31370678750903,-1.74565115971116,1
-2.63551245018691,-2.77140528197076,-1.00400177309557,1
-2.8135517220486,-2.79653389110499,-1.43636345087528,1
-2.92904242485381,-2.82625193096246,-0.367540038792587,1
-3.62165860933494,-3.39831363397326,-0.90150807548532,1
-2.78793943289663,-2.77028957026887,-1.44998275590647,1
-2.93896743096606,-2.94061367915508,-1.12076390215783,1
-2.40574909205912,-2.49058996184469,-1.32303400786232,1
-3.01482313500893,-2.90600821645376,-0.381538929954538,1
-3.48879535915497,-3.30843553576061,-0.971066478481363,1
-3.17745153348384,-3.14267838197027,-1.5698178547853,1
-3.04386437186178,-3.06766000927522,-1.31569915109567,1
-2.16733565617887,-2.19501932046874,-1.19409113666229,1
-2.82621981962529,-2.74077780672185,-0.452181437955667,1
-3.01421883044891,-3.26046950477233,-0.953879406859155,1
-2.63601423832719,-2.83419506387976,-1.23541773117577,1
-1.46491801243021,-1.67854691448276,-0.44096353296336,1
-1.48091063804841,-1.53432569655429,-0.813687056199044,1
-1.55433139360602,-1.36089412224778,-0.393874249611045,1
-0.847788266975098,-0.726310129423227,-0.2173692989738,1
-1.31987179526735,-1.48688646530755,-0.632494124612624,1
-1.35302871736338,-1.41475339210357,-0.258704170468059,1
-1.85398062639016,-2.04626322938384,-1.17703293050419,1
-1.91436142036188,-1.52909012406305,-0.447158702417162,1
-0.853487933039293,-0.75943085536536,-0.195430601473913,1
-2.15841265027338,-2.35256720731386,-1.19550167728617,1
-1.33022647614648,-1.23568581478739,-0.252535918681992,1
-2.32576874735051,-2.71954039024561,-1.49865356100805,1
-2.02922706240491,-1.53655073367604,-0.425479504496957,1
-1.09367334749081,-1.12348217555631,-0.317641026419964,1
-2.33280539614138,-2.44593398891662,-1.279113669412,1
-1.53363774920621,-1.52100711451386,-0.693461041516132,1
-2.37874186415965,-2.5618506995238,-1.74008221347759,1
-2.22362105999904,-2.05671539304335,-0.500469367300016,1
-1.43906800851914,-2.29306690821514,-0.737154058160806,1
-3.00705001379429,-3.16785132761792,-1.83683471969836,1
-1.53363774920621,-1.52100711451386,-0.693461041516132,1
-2.37874186415965,-2.56185069952381,-1.74008221347759,1
-2.22362105999904,-2.05671539304335,-0.500469367300016,1
-1.43906800851914,-2.29306690821514,-0.737154058160806,1
-3.00705001379429,-3.16785132761792,-1.83683471969836,1
-2.61815416676385,-2.57984983534062,-1.03443283872161,1
-2.37874186415965,-2.56185069952381,-1.74008221347759,1
-2.22362105999904,-2.05671539304335,-0.500469367300015,1
-1.43906800851914,-2.29306690821514,-0.737154058160806,1
-3.02995598130207,-3.31370678750902,-1.74565115971116,1
-2.63551245018691,-2.77140528197076,-1.00400177309557,1
-2.8135517220486,-2.79653389110498,-1.43636345087528,1
-2.92904242485381,-2.82625193096244,-0.367540038792588,1
-3.62165860933494,-3.39831363397326,-0.90150807548532,1
-2.78793943289663,-2.77028957026887,-1.44998275590647,1
-2.93896743096606,-2.94061367915509,-1.12076390215782,1
-2.40574909205912,-2.4905899618447,-1.32303400786232,1
-3.01482313500893,-2.90600821645375,-0.381538929954538,1
-3.48879535915497,-3.30843553576061,-0.97106647848136,1
-3.17745153348384,-3.14267838197026,-1.5698178547853,1
-3.04386437186178,-3.06766000927522,-1.31569915109567,1
-2.16733565617887,-2.19501932046875,-1.19409113666229,1
-2.8262198196253,-2.74077780672187,-0.452181437955667,1
-3.01421883044891,-3.26046950477233,-0.953879406859155,1
-2.63601423832719,-2.83419506387976,-1.23541773117577,1
-1.46491801243021,-1.67854691448276,-0.44096353296336,1
-1.48091063804841,-1.53432569655429,-0.813687056199044,1
-1.55433139360603,-1.36089412224778,-0.393874249611045,1
-0.847788266975097,-0.726310129423227,-0.2173692989738,1
-1.31987179526735,-1.48688646530755,-0.632494124612624,1
-1.35302871736338,-1.41475339210357,-0.258704170468059,1
-1.85398062639016,-2.04626322938385,-1.17703293050419,1
-1.91436142036188,-1.52909012406305,-0.447158702417162,1
-0.853487933039292,-0.75943085536536,-0.195430601473914,1
-2.15841265027339,-2.35256720731386,-1.19550167728617,1
-1.33022647614648,-1.23568581478739,-0.252535918681992,1
-2.3257687473505,-2.7195403902456,-1.49865356100805,1
-2.02922706240492,-1.53655073367604,-0.425479504496957,1
-1.09367334749081,-1.12348217555631,-0.317641026419964,1
-2.33280539614138,-2.44593398891663,-1.279113669412,1
-1.53363774920621,-1.52100711451387,-0.693461041516132,1
-2.37874186415965,-2.56185069952382,-1.74008221347759,1
-2.22362105999904,-2.05671539304335,-0.500469367300015,1
-1.43906800851914,-2.29306690821514,-0.737154058160806,1
-3.00705001379429,-3.16785132761793,-1.83683471969836,1
-1.53363774920621,-1.52100711451387,-0.693461041516132,1
-2.37874186415965,-2.56185069952383,-1.74008221347759,1
-2.22362105999904,-2.05671539304335,-0.500469367300015,1
-1.43906800851914,-2.29306690821514,-0.737154058160806,1
-3.00705001379429,-3.16785132761792,-1.83683471969836,1
-2.61815416676386,-2.57984983534062,-1.03443283872161,1
-2.37874186415965,-2.56185069952382,-1.74008221347759,1
-2.22362105999904,-2.05671539304336,-0.500469367300015,1
-1.43906800851914,-2.29306690821514,-0.737154058160806,1
-3.02995598130207,-3.31370678750902,-1.74565115971116,1
-2.64422082816864,-2.82026173329083,-3.25528186808187,0
-2.31925664329915,-2.19318958275033,-0.539635504718476,0
-3.10691371306069,-2.92627479180914,-1.75328759300197,0
-2.19201811819557,-2.18520338755505,-0.810065939640891,0
-1.88752139562031,-2.00901183499882,-0.493749630652538,0
-2.39644609460875,-2.10501816173312,-2.16128945786414,0
-2.74781808124023,-2.54424383672239,-1.34107007612291,0
-3.18359110373988,-3.15401264640578,-1.96980075305102,0
-2.0815500627786,-2.96861775529985,-0.9474642122014,0
-0.757206863007926,-0.377819437016532,-0.205643677736535,0
-2.94431540215392,-2.48742194696313,-3.95912348867315,0
-3.26460326338286,-3.15952513116755,-1.7977313409881,0
-3.15565116446008,-3.46694966212056,-1.20361480945636,0
-2.34640169434585,-2.13344683968165,-0.761094323988796,0
-2.93323441235476,-2.96841554823647,-0.966205005273106,0
-0.234632399815502,-0.205122727938752,-0.309542543270006,0
-1.14841373703613,-1.25520694540813,-0.646902795152026,0
-0.656976550414281,-0.595860925790596,-0.272847458047029,0
-0.543945450866597,-0.105777900606022,-0.127961974435384,0
0.149794197115447,0.0828157839542649,0.16919917764814,0
-0.765931720680555,-0.774646442485514,-0.377419591394701,0
-1.2568429727005,-1.0382754894784,-1.03533210633946,0
-0.476944135932846,-0.426046916008126,-0.287734614790714,0
-0.75240623554442,-0.734770083940753,-0.352974685220504,0
0.0598167848042993,0.101247785567702,0.142220061923799,0
-2.04031681971538,-1.87466248038236,-1.963729115097,0
0.152310510112921,-1.47207508573851,-1.13787792629066,0
-2.75993958046962,-2.2104688088204,-1.47602554851535,0
-1.97438760021315,-1.86189693805882,-0.678463730993909,0
-1.4724515781684,-1.25448305110527,-0.746837578031776,0
-1.52567197064515,-1.79096123770544,-1.26197955671698,0
-2.4842217336441,-2.59423695165926,-0.825231743111482,0
-2.03703110280736,-1.70613520878351,-0.616958906810722,0
-1.94450482438173,-1.78851004602488,-0.744158405240438,0
-2.00925565391578,-2.20775646258805,-1.81624158845253,0
-1.74067576303688,-0.967005286784442,-1.49795651323983,0
-1.50582907200606,-1.53725275849175,-0.884300389917001,0
-1.60308234297614,-1.72128536416497,-0.977943277852308,0
-1.88082667365263,-1.53171713323134,-0.822927863308919,0
-0.635400638874228,-0.627265173091747,-0.390485658836392,0
-1.3742960575873,-1.04934118034516,-1.08708156871256,0
-2.48797766959681,-2.48648664917828,-1.48581037283786,0
-1.54173291565647,-1.81104879155336,-1.36358700950528,0
-1.88621142103406,-2.11173793896041,-0.847256499337479,0
-2.16493264995454,-2.36993887963056,-1.50792415368837,0
-1.71923282292362,-1.40236924592829,-0.754107469117137,0
-1.94014161256151,-1.83434509505108,-0.802480544312208,0
-1.64388416841267,-2.03329472826949,-0.846787192384135,0
-2.65978924009916,-3.03169059627102,-0.65514596577725,0
-2.13620930616121,-2.27198687788301,-3.2041279747984,0
-1.73456912937739,-1.95834165242217,-0.482796057659658,0
-0.934498189299436,-0.692590444895675,-0.1892028104133,0
-2.07351678457849,-1.79090565798861,-0.830306842031684,0
-2.46968644302566,-2.36946556652141,-0.830841217285136,0
-1.65545310101804,-1.62675392131711,-1.38682734568767,0
-2.45534825989973,-2.32765164445459,-1.13908754013897,0
-0.964225228667179,-1.04290033978235,-0.0748500690603058,0
-1.32018189991343,-1.10074587336724,-0.59321915708826,0
-3.02790245544656,-2.61618251778153,-1.28597869169244,0
-0.677513380922188,-0.715727378007976,-0.530695935289114,0
-0.265065507744588,-0.754522223259305,-0.411812925848253,0
-0.646595418306207,-0.393202773651035,-0.288833790813053,0
-1.41146288475401,-1.39950689329863,-0.494618280426727,0
0.148032393329966,-0.00667608760285032,-0.125885070859753,0
-1.22660539885258,-1.2102537648123,-0.638473769969679,0
-0.183949872627739,-0.0432824434397752,-0.0872535869171639,0
-1.21721248208458,-0.822623134666868,-0.38729329975873,0
0.0768808261282455,0.00785321812663661,0.0707726413561192,0
-1.58532387768576,-1.55093088274227,-1.6208035957296,0
-1.55808116685397,-1.28229906676781,-1.19225876002628,0
-1.07564142406793,-0.975721663408766,-0.767829052134786,0
-1.15718373968567,-2.05511549270553,-0.828373579901328,0
-1.32348137423228,-1.59061178014633,-0.56578266215976,0
-1.97719111173969,-1.63516080127178,-1.13750385780798,0
-0.537780107413616,0.0718024677963393,-0.0342632242669638,0
-0.600772431325642,-0.4751349418515,-0.395473773954671,0
-1.68856242601665,-1.58841942884195,-0.606826694328039,0
-0.919969834280884,-1.18846461406587,-0.338915657261436,0
-3.25925787383765,-3.1266630941018,-1.32865104848805,0
-1.00431920452371,-1.33696477831028,-0.906150823393309,0
-0.579961776620899,-0.507621999670461,-0.955159854141965,0
-0.82653365810227,-0.623224478833448,-0.314917960884399,0
-2.46414128410239,-2.20631295873116,-2.37825055612466,0
-1.55825501980851,-1.76507381642199,-1.33170698898406,0
-3.07973183423919,-2.43367431658949,-1.30677616298068,0
-2.93626472338725,-3.03329216985852,-1.03614652558943,0
-0.770873868828537,-0.734181772343299,-0.308192955244099,0
-1.00720615044663,-0.471516278733925,-0.31362605986226,0
-1.62580348813115,-1.50388489280797,-0.544101794167418,0
-1.43824241042374,-1.22030391646444,-0.473568460936052,0
-1.69291430833638,-1.66278464469792,-0.860817762047748,0
-0.357454093262025,-0.501245756956432,0.0545139718980031,0
-0.918177100870188,-1.48372970178075,-0.63401585037933,0
-1.01575546859755,-0.866171328586029,-0.728445425071745,0
-2.06326000979493,-1.86113436004857,-0.44517608857121,0
-0.685050610176854,-0.90108654216613,-0.20565154521459,0
-0.0191388626031849,0.13104594878708,0.102604503473239,0
-0.373638171677216,-0.625511551315286,-0.291980329007633,0
-0.978549471131753,-1.11334591675003,-0.666915259821562,0
-1.45865924043089,-1.47495665520924,-0.486769689669321,0
-1.04200405860306,-0.791928222338429,-0.457799666753591,0
-1.2878015283397,-1.4170436197994,-0.523530009394512,0
0.336407949702531,0.303944488089713,0.343704799187308,0
-0.133116257591737,-0.472459429359631,-0.055823435876337,0
-0.922691206696149,-1.10413431951847,-0.556305598397339,0
0.30468667771287,0.254400575948746,0.108687617313947,0
-0.720060140450645,-0.61019562627311,-0.425019692133404,0
-0.909374489564215,-0.995440124984559,-1.67689806914228,0
-1.06701099583711,-0.93807688672336,-0.486094120517846,0
1.53559908347046,1.33183461190916,0.429804927603911,0
-0.324555385387861,-0.325204071569166,0.0595758024783811,0
0.322310999805559,0.295308916381809,-0.0235565421706576,0
-0.571884264312838,-0.744748524602102,-1.1983698335105,0
-0.05988444092273,0.0909454477033909,-0.152610096097381,0
-0.820834586142036,-1.03446104763991,-0.44143081036383,0
0.544942068033032,0.460056158848353,0.536667341959272,0
-0.938004396558761,-0.359753331100097,-0.34467670148483,0
-0.294046344670278,-0.472868042703564,-0.317996565117102,0
-0.299897102368169,-0.0678522189661752,-0.244730424731719,0
-0.375221964465675,-0.156991908700865,-0.106740655052158,0
-1.18759489720868,-0.623134255534822,-0.298261086801546,0
-0.527688405108706,-0.175483068437736,-0.37887465018377,0
-0.717176396530253,-0.695217318438097,-0.678386671989887,0
-0.784925466886854,-0.402758216782825,-0.262829473044572,0
0.167172677926756,0.0426384717651925,-0.134107799683614,0
-0.513064897512191,-0.302086000423533,-0.327173008200254,0
-0.549409771603255,-0.479024815249269,-0.248680940824037,0
-1.35361638850089,-1.23497002493028,-0.646168108235884,0
-1.00785034955911,-0.797703028119522,-0.833539106379269,0
-0.631848582365074,-0.253212395228796,-0.308331497998798,0
-1.70426835083701,-1.48968921356262,-0.795279579662738,0
-2.75795908857966,-2.84547359103556,-0.939649494720862,1
-2.01296082252741,-1.66165626894037,-2.69279881492659,1
-2.81007360504192,-2.79409251649266,-1.15549495745972,1
-2.96074429267334,-2.51891534394983,-2.79944675612442,1
-2.97539819847372,-3.18972716135684,-1.12347765519251,1
-3.19964094237109,-3.10198706350012,-1.37423978829151,1
-2.34561740481191,-1.75263503803175,-2.86252971202634,1
-2.75023582193206,-2.7278917825019,-1.07731911035102,1
-3.43735019329502,-3.11792656948951,-3.90534806782695,1
-2.89996899989135,-3.2883148437318,-1.11305187909841,1
-3.45667425151882,-3.1424021596995,-1.47525811612987,1
-2.55371012251506,-1.97505346745072,-2.97497779888046,1
-2.5990603785818,-2.63577448896167,-0.860599794341732,1
-3.17480964360089,-2.6898522499202,-2.96857788777703,1
-2.83743399397929,-3.20975610986813,-1.26945298420642,1
-1.18101846562108,-1.06701387644312,-0.209841750107803,1
-2.55227400654466,-2.29186272130987,-3.07194339806025,1
-2.15661593593088,-1.75110441015757,-0.735997993553065,1
-1.59568630031532,-2.9063371191091,-3.1026649898957,1
-1.43580013307793,-1.05969387548215,-0.399739987617267,1
-1.59469769181116,-1.31896316818234,-0.501337867397214,1
-2.75587250914991,-2.60329364488899,-3.36471019132149,1
-2.17434031820747,-1.76150398854223,-0.682311135586378,1
-1.76519605774877,-2.93969251907233,-4.09914947105156,1
-2.05813809251194,-1.56358568041221,-0.660781683302114,1
-1.83400144435651,-1.74484755578234,-1.13147537320756,1
-1.55805912813041,-1.50362132674679,-2.60860368105128,1
-2.62251484128526,-2.24229242334723,-0.769432758262489,1
-3.08201126258319,-3.30995054801666,-5.24287454764733,1
-3.13333349179408,-2.82752139429394,-1.21318480572527,1
-1.3944373606305,-1.4346022823528,-0.882990345502903,1
-2.17051086830369,-1.995356736792,-3.30192204617502,1
-2.74170233123392,-2.88461773234775,-1.1034412428483,1
-2.34944225198159,-1.8631683787043,-3.0876579024951,1
-2.62164143022719,-2.59179441837007,-1.00351569201724,1
-1.3944373606305,-1.4346022823528,-0.882990345502903,1
-2.17051086830369,-1.995356736792,-3.30192204617502,1
-2.74170233123392,-2.88461773234775,-1.1034412428483,1
-2.34944225198159,-1.8631683787043,-3.0876579024951,1
-3.30372817904363,-3.40538272896739,-1.42523240510638,1
-1.3944373606305,-1.4346022823528,-0.882990345502903,1
-2.17051086830369,-1.995356736792,-3.30192204617502,1
-2.74170233123392,-2.88461773234774,-1.1034412428483,1
-2.34944225198159,-1.8631683787043,-3.0876579024951,1
-3.30372817904363,-3.40538272896739,-1.42523240510638,1
-2.75795908857966,-2.84547359103556,-0.939649494720862,1
-2.01296082252741,-1.66165626894037,-2.69279881492659,1
-2.81007360504192,-2.79409251649266,-1.15549495745972,1
-2.96074429267333,-2.51891534394983,-2.79944675612441,1
-2.97539819847372,-3.18972716135684,-1.12347765519251,1
-3.19964094237109,-3.10198706350012,-1.37423978829151,1
-2.34561740481191,-1.75263503803175,-2.86252971202633,1
-2.75023582193207,-2.7278917825019,-1.07731911035102,1
-3.43735019329502,-3.11792656948952,-3.90534806782695,1
-2.89996899989135,-3.2883148437318,-1.11305187909841,1
-3.45667425151883,-3.1424021596995,-1.47525811612987,1
-2.55371012251506,-1.97505346745071,-2.97497779888044,1
-2.5990603785818,-2.63577448896167,-0.860599794341731,1
-3.1748096436009,-2.6898522499202,-2.96857788777702,1
-2.83743399397929,-3.20975610986813,-1.26945298420642,1
-1.18101846562107,-1.06701387644312,-0.209841750107803,1
-2.55227400654467,-2.29186272130987,-3.07194339806025,1
-2.15661593593088,-1.75110441015757,-0.735997993553064,1
-1.59568630031532,-2.9063371191091,-3.1026649898957,1
-1.43580013307793,-1.05969387548215,-0.399739987617267,1
-1.59469769181116,-1.31896316818233,-0.501337867397214,1
-2.75587250914991,-2.60329364488899,-3.3647101913215,1
-2.17434031820746,-1.76150398854223,-0.682311135586375,1
-1.76519605774876,-2.93969251907233,-4.09914947105153,1
-2.05813809251194,-1.56358568041221,-0.660781683302114,1
-1.83400144435651,-1.74484755578234,-1.13147537320756,1
-1.55805912813041,-1.5036213267468,-2.60860368105127,1
-2.62251484128526,-2.24229242334723,-0.769432758262491,1
-3.08201126258319,-3.30995054801666,-5.24287454764734,1
-3.13333349179408,-2.82752139429394,-1.21318480572527,1
-1.3944373606305,-1.4346022823528,-0.882990345502903,1
-2.17051086830368,-1.995356736792,-3.30192204617501,1
-2.74170233123392,-2.88461773234775,-1.1034412428483,1
-2.3494422519816,-1.8631683787043,-3.0876579024951,1
-2.62164143022719,-2.59179441837007,-1.00351569201725,1
-1.3944373606305,-1.4346022823528,-0.882990345502903,1
-2.17051086830369,-1.995356736792,-3.30192204617502,1
-2.74170233123392,-2.88461773234775,-1.1034412428483,1
-2.3494422519816,-1.8631683787043,-3.08765790249509,1
-3.30372817904362,-3.40538272896739,-1.42523240510638,1
-1.3944373606305,-1.4346022823528,-0.882990345502901,1
