CTAC,NAC,CTLESS_CZT,CTLESS_NaI,LABEL
-2.98858912998144,-1.24492584466713,-2.92439331866452,-2.73425100176916,0
-2.67897267375908,-0.828998133951885,-2.50479813498386,-2.37224586226314,0
-2.36498723553259,-0.61281544919936,-2.37489903110466,-2.08152011940323,0
-1.37798434250352,-0.266581756045017,-0.775852940918818,-0.493046341853103,0
-2.37550814673628,-0.958194706755702,-2.42009041206054,-2.30886300552249,0
-0.671980094368202,-0.255957149724503,-0.333199686238166,-0.014167432629914,0
-1.18312818723459,-0.2190781284756,-1.07865385428135,-0.786431932765268,0
-2.15032877473735,-0.94040933005509,-2.89897413290811,-2.75282136853227,0
-2.58754870305738,-0.777044157790137,-2.63930816976914,-2.44341663694728,0
-1.85591716391761,-0.654064483080251,-1.91028594638826,-1.73544042307814,0
-2.53655424956032,-1.01760721822212,-2.2956096189145,-1.94138866282856,0
-2.74005740794389,-1.21037464762069,-2.25438514560367,-2.09431196378851,0
-2.43047503577092,-0.719720122622862,-2.49015490404,-2.26699816350881,0
-2.5196011962306,-1.14806139681343,-2.18765131886659,-2.04753195817063,0
-3.19480694886273,-0.915489307892561,-2.88749739659772,-2.67514587612712,0
-2.50660232896149,-0.910904664561496,-2.49091461015782,-2.32295834868999,0
-3.39743787382931,-3.03437954254207,-3.11271766850398,-3.01553938353568,0
-3.14221810752963,-1.00511104925421,-2.99059994263855,-2.8694486045142,0
-2.89578317534529,-0.704291949993444,-2.5215921782806,-2.38317546032298,0
-3.25375669064837,-1.69435309097174,-2.36848523916286,-2.13707191358222,0
-3.34261950396035,-0.86301084421118,-3.09033144010311,-2.9239445076191,0
-3.41058074667928,-1.82014905307869,-3.4831790229316,-3.29063987397212,0
-1.43844445603722,-1.26379435433955,-1.62626976335795,-0.947991672445165,0
-3.01358344519656,-1.83753656115931,-2.87677789644652,-1.93487999731144,0
-1.93410017246565,-1.24016570936793,-1.27290873474923,-1.43299995643817,0
-2.56236571512632,-2.33218333898593,-2.98241577334621,-2.40005293134046,0
-2.56867611559817,-2.41072548376909,-3.0592849131913,-2.0158531832831,0
-3.17751674583865,-1.79547377655215,-3.23176453121963,-2.34698921149398,0
-2.35499434894761,-2.7688818455079,-2.3454211903708,-2.15047736052771,0
-3.06091818375547,-4.30772993427383,-2.53654428617844,-2.5136564340223,0
-2.16160349089589,-1.58446892752662,-2.0243156559778,-2.17753216812262,0
-3.10129379579688,-2.0392164137511,-2.6457688544041,-2.50619829569787,0
-2.69614124753617,-2.80165062317233,-2.67592267265696,-2.6180931867182,0
-2.88633451023206,-2.95873345930219,-2.29146529374395,-2.48576145858633,0
-3.80036210243933,-2.81144931010557,-3.25709219083616,-3.38771121694091,0
-3.07041569898735,-2.03878372823588,-2.7574750241826,-2.33386805457124,0
-2.21120329037725,-1.43720550269812,-2.04173646594147,-1.75039174953151,0
-2.67708564300921,-1.84598089612992,-2.00826251140739,-1.87713709899332,0
-2.94673363643789,-1.91430731845582,-1.58179122106848,-2.0463619506406,0
-3.13215345651008,-1.09836741252567,-2.6872085059671,-2.86812820988768,0
-3.06408118160155,-1.6083183970399,-2.25433007636701,-2.4348539157896,0
-2.45621724130791,-1.89885543450758,-1.80467761857159,-2.21918492326802,0
-2.31900456090384,-1.32714681881316,-2.10281925815946,-1.95859028816778,0
-3.49759013384404,-1.78709968843867,-2.59811476734428,-2.88133843055731,0
-2.90515651074078,-0.964621558118237,-2.75795965120568,-2.45595150725072,0
-3.12513878290698,-0.946618901078174,-2.71608062807868,-1.97363254247237,0
-0.759456411674945,-0.536960062950845,-0.897276087603267,-0.549089044358879,0
-2.10432534746525,-2.48296107778436,-1.9838743857662,-2.10885220305135,0
-3.0332380229937,-1.44214692659382,-2.59487929182184,-2.46278167430818,0
-2.99327339558959,-0.961254929299817,-2.1724561806819,-1.95027773850493,0
-2.76087166458313,-1.50566319516053,-2.29642503835942,-2.1093621173892,0
-1.39611336462921,-0.208034626953112,-1.30899147188108,-0.991631709282795,0
-3.13649199728158,-1.34445543219059,-3.27994342091188,-3.09851584393065,0
-2.70772041730172,-0.761373726781902,-2.80434732878626,-2.60746157592274,0
-2.3870531446423,-0.64720259767565,-2.58059004527654,-2.2799674390687,0
-1.47422973489965,-0.275944883110928,-0.914751737783868,-0.596472053531365,0
-2.10259336979452,-0.629398015953577,-1.84139509573717,-1.73089645910293,0
-1.60730810950467,-0.610648191368956,-1.03077765022663,-0.736375964144269,0
-1.37215047912938,-0.140384177231493,-1.21378042679663,-0.860492582622406,0
-1.57401961158822,-0.922929298521421,-2.37115075178608,-2.2693478948799,0
-2.31604167497472,-0.812631086773318,-2.45295337836613,-2.3547482513058,0
-1.89841735709053,-0.755879096686821,-1.78388212035127,-1.67537712968436,0
-2.10523391254956,-1.36256675979788,-1.92442733316219,-1.76515116668073,0
-3.47106775075751,-1.45536920486057,-2.710285406759,-2.54218252816823,0
-2.74528099674431,-0.982130004079547,-3.19523716828461,-3.04587694175904,0
-2.80354651379915,-1.10950773641236,-2.48592267019693,-2.30463318313989,0
-3.31345547457054,-1.05351971503038,-3.17253188950944,-3.05738088843062,0
-3.01714676922376,-0.973697240694104,-2.77282636890485,-2.63331402743636,0
-3.46320647655641,-2.70833230403595,-3.44673146755714,-3.37932627724453,0
-3.3238793844135,-1.17212368687995,-3.55982742044773,-3.45495359959216,0
-3.05492168355479,-0.797719921250985,-2.59008073416709,-2.54694150915399,0
-3.44293817741371,-1.69746284659741,-3.01457225537097,-2.72087388059805,0
-2.79319593252379,-0.666704496343259,-2.55431891826622,-2.30322198184486,0
-3.13690849811857,-1.92828723182041,-3.23240374776867,-3.12179350598464,0
0.0707852659199864,-0.294423655587142,0.133095161772987,0.878300316032874,0
-1.40250401797757,-1.11040520584126,-0.929937958053416,-0.641822237514969,0
-1.51046263284826,-1.26547056538437,-1.36449179118409,-1.18362732417465,0
-0.467943185246921,-0.155724374746911,-0.182883273406438,-0.0143260817445602,0
-1.79822406405517,-1.79557828072414,-1.58667692450042,-1.08029253200495,0
-1.51619337231148,-0.767961174386603,-1.67879087093231,-1.18784865121573,0
-2.11266185864569,-3.34089040955388,-2.01290583629688,-2.11656109890922,0
-1.14819714667743,-0.811364994758013,-1.16619815719495,-0.71662924521525,0
-0.849227894081369,-0.408032312527602,-0.710173288354415,-0.208551386471189,0
-0.872226252796669,-1.48415552829546,-0.630523131237399,-1.1267472996445,0
-1.25820659069971,-1.01899263922604,-1.33802983255608,-1.16543515749873,0
-1.48407946194915,-1.25207639466338,-1.27604435602268,-1.13941338398614,0
-1.12329592608821,-0.923850040859726,-0.902469653111531,-0.996207192109857,0
-1.05122342773061,-0.402148215413332,-1.13103814019544,-0.521077079520217,0
-0.813049469398277,-0.643855223108171,-0.942091134185954,-0.407159650707748,0
-1.28528840727854,-0.78225570558269,-1.23084837687761,-1.24817213740675,0
0.715232775181805,0.0687126027968959,0.374256831844825,0.274496600134427,0
-0.922844473188902,-0.35329887251813,-1.11954082327458,-0.684830781100078,0
-0.63770946880691,-0.363439776336021,-0.315143622114393,-0.360344886731728,0
-1.24257009095196,-0.48554636683481,-1.01171477006024,-1.27377983965472,0
-0.606689318346962,-0.368424564598204,-0.662956749338206,-0.108846840256238,0
0.117175715276147,0.243944734558065,0.791625031914009,0.696883067563029,0
-0.991882472162028,-0.357673730543917,-0.372777205105769,-0.102807347941561,0
-1.03792441315919,-0.706834208776333,-0.397282195858473,-1.35005199820625,0
-0.0771227066655638,-0.0526967314735873,0.104549558512295,0.220650955366441,0
-1.42531238718983,-1.27101404717169,-0.989624537863974,-0.987671852668015,0
-0.0932079454579637,-0.073945699460273,0.412587138132988,0.570035874214728,0
0.0792470255027104,-0.0372828619021783,0.530917922517978,0.585693215054197,0
-0.65685091897624,-0.64664277148758,-0.957832849283234,-0.966144913546343,0
-1.21145498012194,-0.400850403356763,-1.1525931344536,-0.921356073137075,0
-0.490708822968831,-0.137900940080234,-0.10670484576852,0.0423313403655986,0
-0.765039746385582,-0.196670781531883,-0.330467073632552,0.0992926937216445,0
-0.648236077146204,-0.264149077899235,-0.13000967856758,0.166873899123388,0
-0.620404243887045,-0.209308452557752,-0.29256174926117,-0.177945457285252,0
-1.03601936499954,-0.503768628409331,-0.95811018053075,-0.765041827642153,0
-0.925356391564471,-0.549031551128345,-0.831788841578383,-0.593374967029695,0
-1.44435905410759,-0.345263036384631,-1.11267145181571,-1.00832515642749,0
-0.918617493744902,-0.347543447468731,-0.576795441295422,-0.428040373522934,0
0.566596681275885,0.0740886352409534,0.856348668423339,1.12356613657312,0
-0.687311354641293,-0.293251039052426,-0.69269874255494,-0.559961088324127,0
0.927765260202051,0.693189165842498,1.42316030139749,1.49751730249601,0
-0.496742437507574,-0.0742827642102298,-0.223457487664546,0.0198545240622668,0
-0.386809684758393,-0.107027328660299,0.0134162585449474,0.44705490555293,0
-1.642360471556,-0.537370623816546,-1.05457137025418,-0.891213640585254,0
-1.06810438491931,-0.297258049060911,-0.594278194853295,-0.335719460672527,0
-1.22386000729269,-0.335712634874791,-0.605102490364167,-0.461073274825087,0
0.142826864748714,0.190707660005529,0.649852745708464,0.827888016369988,0
-1.40259282465708,-0.562057181434052,-1.2005177257844,-0.958058395034946,0
-0.716815664951408,-0.369868860318092,-0.76083895367119,-0.377600035445566,0
-0.631361116299566,-0.535521162695344,-0.884371483735147,-0.743277672928502,0
-0.998443945014595,-0.37529513727812,-0.73091783926664,-0.525421631323362,0
-0.955898336267485,-0.309638103977029,-0.530494951343363,-0.393357408611804,0
0.255528013498404,0.23240782183561,1.22380996351892,1.26726522920049,0
-2.03952934532171,-2.36019839602899,-1.81251928108386,-1.95987156739807,0
-1.64887643033156,-1.43239992213247,-1.55629229346318,-1.3676058330972,0
-0.450709725743038,-0.117196215149581,-0.129332023923292,0.0687684251761161,0
-1.56998334356754,-1.86765655423734,-1.28575909569529,-1.17950155134426,0
-1.24063986459562,-0.573364017015557,-1.28588283837097,-1.06437627193701,0
-2.52450999247868,-4.17113112694939,-2.5352253553022,-2.49595652168583,0
-1.30191488566499,-0.939426196726989,-1.06260196535841,-0.723711816623213,0
-0.901918524435728,-0.459468018945924,-0.726235482782875,-0.360056485682888,0
-0.736831565772678,-1.24950600621493,-0.604725751348807,-0.892965854665196,0
-1.31308009782506,-1.04082285658507,-1.34261211924709,-1.28825491260018,0
-1.84543062532086,-1.54304319406538,-1.53300930085496,-1.36993983589457,0
-1.62763532381103,-1.38997282937832,-1.33653683476198,-1.55123879151752,0
-1.33918150724263,-1.3289200382914,-1.45690908080266,-1.66946916664002,0
-0.959460920421898,-0.832250791910766,-1.12264990253775,-0.540111113535166,0
-0.637089296886717,-0.280267935551588,-0.616008815187283,-0.552596104951181,0
0.0559661488684731,-0.34184384081811,-0.160686300196143,-0.211789179312002,0
-0.929786084230919,-0.493624395221384,-1.0811874798253,-0.647534492848107,0
-0.518938461234425,-0.306526109630423,-0.263009902646577,-0.131592956515755,0
-0.55470902343793,0.0040101088661525,-0.355046391182667,-0.647299513484333,0
-1.52170945595618,-0.842693496265652,-1.41751818054192,-1.10652230833499,0
0.54939929012202,0.375701572249587,0.841442614036316,0.94071734772253,0
-0.708916947132383,-0.340810741279836,-0.127390229624847,0.0354987090861881,0
-0.914429699585676,-0.540176960097037,-0.418930399130121,-0.988709690541378,0
-0.127857970595878,-0.0920664430722997,0.06947650018718,0.070882649377915,0
-1.21587639418069,-0.870299044918194,-0.882196953725241,-0.718065837694659,0
-0.420793569240586,-0.320494914533724,0.0321795789948474,0.150461279117531,0
-0.710182334222187,-0.34705952730578,-0.334249813661545,-0.309964903729836,0
-0.502795540206936,-0.460659041375643,-0.523124969517773,-0.385481165455215,0
-1.23597111088301,-0.480272771410257,-1.41094331715983,-1.14800085116536,0
-0.485029224561262,-0.172264174496072,-0.0983736005104595,0.0661397135411153,0
-0.613892512230582,-0.22121730692041,-0.239697270150526,0.0259990360344465,0
-0.895193618747513,-0.282495954160801,-0.267151506324044,0.0212936365103755,0
-1.30374586409499,-0.42214581730723,-0.812789967650012,-0.753145795485012,0
-1.83677954284,-0.864109852092332,-1.83283284923599,-1.61061191865303,0
-0.476480872191222,-0.243935747573123,-0.0194216960392211,0.186993527863449,0
-1.34712933800571,-0.258875416854718,-0.853416433185027,-0.767812023976868,0
-0.970541002212405,-0.298524140983288,-0.760733248640333,-0.592530853464604,0
0.438789954086305,0.03608822504586,0.778664215646862,0.937123047921786,0
-0.778787579120249,-0.309435487509173,-0.649372063712164,-0.501614190100774,0
0.39988457035197,0.454586248139867,0.570127063090735,0.804065466746857,0
-1.10871212364388,-0.415681314916855,-0.915467023558884,-0.678610956301868,0
-0.598582471346926,-0.254230115079375,-0.391392085044574,-0.0824015857291927,0
-1.91958201146581,-0.748605966317296,-1.34089868059131,-1.26241407807645,0
-1.30828029207525,-0.370070696236445,-0.684612167260733,-0.442375475395602,0
-0.901575262341442,-0.330017351455601,-0.531641609307934,-0.476791354570469,0
-0.0581238734068286,0.188342205687113,0.458195153298842,0.688494070507,0
-1.23627715289085,-0.321074231018741,-0.792222495003367,-0.539577415042021,0
-0.735047345258831,-0.335991574919224,-0.896616613283155,-0.571214236732824,0
-1.2964540604542,-0.937932191188324,-1.51211563348941,-1.35805697525349,0
-1.45631769663088,-0.429541478696266,-1.11795364613973,-0.980053446612941,0
-1.56488701609779,-0.671619464412019,-0.974450107973614,-0.85405921053276,0
0.294170887473649,0.458523671867147,1.80384618450815,1.26342305257003,0
-1.44234161302228,-2.21097178411477,-1.1013753182833,-1.79803986088053,0
-2.24230203816394,-2.23435803335824,-2.18705817299103,-2.00835851865242,0
-0.326605959336626,-0.198099477057166,-0.211115645499276,0.0989439321857775,0
-1.49907516501675,-1.9352110554219,-1.29857858874925,-1.38896659321801,0
-2.00318298626125,-1.39219900505412,-1.75817078620314,-1.97644638277982,0
-2.44670871600992,-4.11579250790473,-2.71399879971502,-2.3613441081331,0
-2.22265533705413,-2.2793616940884,-1.79883355880458,-1.82477108445023,0
-1.02239972942046,-0.679771207074285,-0.767070669436377,-0.672194054724472,0
-1.96258402913722,-1.68723080023291,-1.49805161223081,-1.63255238684307,0
-1.43469634329256,-0.992633308671474,-1.36859114489375,-1.43047614941626,0
-2.05079668496318,-1.73794333596748,-1.69730531447446,-1.46297342764817,0
-2.15053182752603,-1.96685563918342,-1.92558094543491,-2.14995083706849,0
-2.07555069583903,-1.76788944859749,-1.94740387912118,-2.12457548394504,0
-1.18386404088286,-0.958547948481203,-1.26716868856108,-0.745450370572479,0
-1.49613409235156,-0.88679958744817,-1.35773413457033,-1.2248396414737,0
-1.60526123422245,-1.30862022263789,-1.11860610192462,-1.37309262532453,0
-1.68456495596572,-0.879088905979898,-1.50840460633964,-1.04989337601057,0
-0.825875261841359,-0.510734009476905,-0.744350543827955,-0.349351951632306,0
-0.714397167027569,-0.0361013629559189,-0.859956865829505,-0.310228523784673,0
-1.36379528864256,-0.782796912929526,-0.945566161298387,-0.983560838386767,0
-0.784349088601813,-0.626220063923634,-0.796467492587234,-0.730902497265031,0
-0.96476151748897,-0.548178351688497,-0.59298017645278,-0.515768865588036,0
-1.19128595776835,-0.57179858638054,-0.746021835298219,-0.941491217732167,0
-0.287572067234109,-0.188013743512506,-0.065895300933523,-0.14854507452911,0
-0.975275007862281,-0.639359887261112,-0.607888268679844,-0.54082628837359,0
-1.5620920829173,-0.867465453699401,-1.24745910100737,-1.20505736050131,0
-1.54344781052118,-0.643130993525887,-1.29687534380444,-1.19845346777122,0
-1.81666756726066,-1.100371871372,-1.21002950020314,-1.00607710192118,0
-0.944286082000975,-0.515380344493362,-1.38636780543528,-1.17083027108384,0
-1.76549882150888,-0.662009915816798,-1.29355404551854,-1.19763040498702,0
-0.553463990300145,-0.359428827085568,-0.366315975074047,-0.283556969450815,0
-1.07483348658725,-0.340948469868012,-0.610549750709386,-0.359720301850808,0
-1.96102199296715,-0.620750450752216,-1.49631767342479,-1.43047856000016,0
-1.7698256171726,-0.834131485521544,-1.69035215058469,-1.57835855680103,0
-1.3385407077013,-0.588967048452984,-0.76321655876811,-0.616632238799401,0
-1.57642788395313,-0.509068966138982,-1.21469481451463,-1.05217051377548,0
-1.13739152033835,-0.295335602511724,-0.935012621477672,-0.715150345203364,0
-0.812481398814397,-0.364527554647477,-0.321428970183486,-0.294407587381222,0
-1.10893252625038,-0.523179831275289,-0.834655582692698,-0.6912691590669,0
-0.900619327457549,-0.179523021874089,-0.386382318693069,-0.148311360634524,0
-1.8294380924258,-0.896065572349901,-1.48361335566017,-1.33479725975236,0
0.0111031129299527,-0.214129860561235,-0.279436842753935,-0.0429689744729049,0
-1.88921317991131,-0.820920067465903,-1.34724188019973,-1.29811461289773,0
-3.11132873091502,-1.03257462933672,-2.48469161669158,-2.41995166079143,0
-0.923159432686903,-0.528461712850056,-0.739426818114204,-0.607642073703688,0
-0.38486000631353,-0.0586849820664472,-0.00507340229192876,0.315487285743311,0
-2.47331862086541,-0.69577568055989,-1.80326200284404,-1.65482042308112,0
-0.634152643046227,-0.293445709613413,-0.770429869628116,-0.532960877392788,0
-1.78857579188439,-1.44895507090533,-1.83760030260769,-1.74193273622135,0
-1.91263460712394,-0.525529171938997,-1.55176319900564,-1.40445202608005,0
-1.49172552585285,-0.726634537003584,-0.992105171081426,-0.876110290837416,0
0.369924983850563,0.678223243657742,0.51547731316244,0.746417683364539,0
-1.20208469351009,-1.13002557301222,-0.626534028671327,-0.908279629643631,0
-2.25269980249702,-2.19472576727769,-2.17141773603547,-2.04894730383743,0
-0.119885927441104,-0.228282667655911,-0.256845815924375,0.0339822086979932,0
-1.91769427823056,-2.40402475577239,-2.21017053955916,-2.03461809549123,0
-2.52302000402053,-1.59996787624948,-1.77621991791423,-1.81098826666585,0
-1.69777177340705,-3.03920724236842,-1.78002721817696,-1.67371202902722,0
-1.76536765228779,-2.13045442422627,-1.95154672682962,-1.42781191561469,0
-1.30657389884049,-1.22806861374603,-1.33955731405806,-1.03148474478147,0
-2.52358103532238,-1.72933973990603,-1.67355168357129,-2.11680702389504,0
-2.15942948921825,-1.98902620828232,-1.68287375909395,-1.7689230544732,0
-2.02251063530564,-2.12855248829969,-1.52716190976612,-1.42841468197026,0
-2.47223214594112,-2.0509093120316,-1.89136999997632,-2.20225722737363,0
-1.8828115751515,-0.730367171583729,-1.01483963831257,-1.04895500434496,0
-1.61820788002416,-1.29135801850801,-1.54230186043071,-1.08304713061645,0
-2.02127473070477,-1.71297806472456,-1.80271175297906,-0.878923347808108,0
-1.9184354643067,-1.4789230877066,-0.759411243515601,-1.27129240005928,0
-0.703944203281531,-0.438797147058922,-0.0812815114274821,-0.326335423190247,0
-0.369141915676957,-0.358999957760151,-0.0783392473914016,0.198589843852676,0
-0.902200327450121,-0.175809301105153,-1.08456483534764,0.134921939058432,0
-1.77440967098542,-1.0556071708434,-1.10811785396301,-1.51555336672863,0
-1.01027806803164,-0.970775204105427,-0.887495097705942,-1.10263868911275,0
-1.68619962827171,-0.862193249886437,-1.11870958206757,-1.40715964241196,0
-2.02187939567336,-0.875429136861413,-1.10325758089388,-1.13031380017554,0
-0.748109435214252,-0.402205089199713,-0.565763995296594,-0.487122443134038,0
-0.587387745384624,-0.382081820672448,0.0143645526412926,-0.289492100445542,0
-1.29301257453127,-0.507481109812677,-0.720706715715635,-0.571558943792436,0
-2.11012220862724,-0.748807759739646,-1.57830568092802,-1.39857325277845,0
-1.68105390433567,-0.943214661718347,-1.03883503190163,-0.865662656786679,0
-2.47337984031586,-0.823396797923496,-2.24482253372891,-2.16851939658148,0
-1.5461447111357,-0.731834660230499,-1.30431136816436,-1.10666482785127,0
-1.24084386123696,-0.614067712944335,-1.32973466106866,-1.25388821545602,0
-1.88136202274281,-0.553757595882905,-2.17665191108423,-1.9219885276557,0
-2.06227711289926,-0.611990834548194,-1.77313377530369,-1.66250273307638,0
-1.36433291191901,-0.516278316274515,-0.826998104123292,-0.736762317216904,0
-2.26244997468328,-0.992047639005258,-2.164164927192,-2.05920763609618,0
-1.38525592215684,-0.438666955755732,-1.41905291278981,-1.17661900605625,0
-0.926231180805001,-0.264330884213095,-0.533349205208412,-0.331683921782471,0
-1.27099043894069,-0.387004007371157,-1.00800707218551,-0.834430872113929,0
-0.877716146151628,-0.317224039091289,-0.459127936396091,-0.305167331501323,0
-0.691700860387711,-0.168401095942635,-0.166845243357306,0.0036998127971701,0
-1.99251037520366,-0.653482619912808,-1.5787019335503,-1.28900733319749,0
-0.910573679785048,-0.246847352767242,-1.37740895785704,-1.12064139579877,0
-2.05203372575161,-0.873858174752906,-1.44168102801707,-1.30511247975973,0
-1.2541327196529,-0.398429226390767,-1.32397340040298,-1.05100718877997,0
-1.75915761857022,-0.563432169933098,-1.19642196567004,-1.09985150344489,0
-0.233981868377858,-0.337480724182142,-0.509917385802412,-0.266775658756093,0
-1.81113175890826,-0.753889712590071,-1.70435668409295,-1.55061910260589,0
-0.683807848919601,-0.18824603128838,-0.141821453184869,-0.100609465466006,0
-1.55035431926952,-1.27371524759062,-1.03983272330181,-0.878747145513094,0
-1.52384449340096,-0.503870778664145,-1.15032123672989,-1.01028479132075,0
-1.3654037061658,-1.03839850070567,-1.24908167804562,-1.17494733873622,0
0.443901323798317,0.752932637843398,0.586625612112252,0.82637340951287,0
-2.09875910699908,-1.82647037401076,-1.6227200916707,-1.6797326246349,0
-2.18165451729464,-2.1456069951916,-2.09282707515951,-1.99948660534514,0
