CTAC,CTLESS,LABEL
-1.86233940253019,-1.9147238302257,0
-2.25638251123217,-2.44713399710462,0
-1.45034846854017,-1.23283970337129,0
-1.62549701057117,-1.67812353582948,0
-2.87206007326365,-2.4923555701772,0
-1.7871121322359,-1.46447573957134,0
-2.67344389942407,-2.63645170386983,0
-1.19432390952814,-1.54033461385068,0
-3.24140717598504,-3.05462510909375,0
-2.1595536540927,-2.31495937084891,0
-2.29590286982006,-2.48976873789497,0
0.4489380112338,0.420154541591634,0
-2.12743937367929,-2.21137895752192,0
-2.68259614286819,-2.51484746756619,0
-1.74829746726684,-2.22717596444939,0
-2.04640248292102,-2.02390066476686,0
-3.27352420865581,-3.08525343867104,0
-2.15716042461601,-2.30765260962626,0
-2.09700383295458,-2.48469918162701,0
-2.57828945382015,-2.35404158565127,0
-3.6653250563445,-3.40727753818432,0
-2.2650282358106,-2.52522087147076,0
-3.34996709436259,-3.15626516762666,0
-1.86013886302428,-1.893344490269,0
-1.27571991711283,-1.33326062841972,0
-2.06318211258317,-2.19421688474956,0
-0.892496332111149,-1.27386131248548,0
-2.05481449369552,-1.77625333016791,0
-1.97430012472804,-1.84802042258822,0
-2.33409474691847,-2.46323101061312,0
-0.048909239694806,-0.118028960059549,0
-2.61185998957759,-1.99867083686521,0
-1.95235159178162,-1.93656688154824,0
-2.2263382562457,-2.53562250443777,0
-2.0675283765343,-2.1430458878813,0
-1.98361265045187,-1.83857181084342,0
-2.63591057705891,-2.56496987379589,0
-1.81781846116559,-1.4686210939481,0
-3.03856236661161,-2.80070714457104,0
-1.41816681479588,-1.72903760751241,0
-1.77949678402614,-1.55594257189883,0
-1.91284487653715,-1.87397845003921,0
-2.48659000877038,-2.28947845354196,0
-1.76261934987574,-1.74605710539805,0
-2.10167946842076,-2.17828018321865,0
-3.0923965947211,-3.01658023361928,0
-2.15978255240635,-1.8529008488901,0
-2.70245250194002,-2.88900026717027,0
-2.11958835267415,-2.05841747822625,0
-1.71568639694747,-1.79431584858311,0
-1.17492167614992,-1.2749935244453,0
-0.579435957911537,-0.863030685161303,0
0.771673562329233,0.766327705646186,0
-2.49784425644415,-2.78318374885099,0
-1.65259525281405,-1.98115592956576,0
-2.86303849715397,-2.65591092156101,0
-0.715576087457101,-1.11470818736465,0
-1.29776751028884,-1.42393682160295,0
-2.37390719662813,-2.32895400391363,0
-2.12280256172024,-2.2952289576518,0
-2.52496600211598,-2.2177576437549,0
-1.62647464009651,-1.56425055909106,0
-1.27981245619289,-1.5429925764324,0
-2.73261231795544,-3.28013601506647,0
-2.06351643780209,-1.92713238529752,0
-2.31044402831428,-2.59304265071574,0
-1.73216399337887,-1.75778180498866,0
-1.79325595660431,-1.86283004468932,0
-1.37972840358064,-1.28248759669449,0
-1.4315467296382,-1.6737569517829,0
-1.80090406133996,-2.0126477055322,0
-0.688050197157859,-0.865164998770358,0
-0.602466579639156,-1.07956972261326,0
-2.67575470179231,-2.54125221620687,0
-2.96792021109078,-2.87318602451067,0
-2.84044687487005,-3.2073398893363,0
-1.99389837944508,-2.17338927464586,0
-2.01796614456084,-2.40102981189428,0
-2.22581158809941,-2.77218314200782,0
-0.652696692805272,-0.811664126182695,0
-2.13330628188136,-2.00825362059409,0
-2.64811102482967,-2.97985345807786,0
-1.93868440264292,-1.96395175291766,0
-2.15500083070908,-2.42880914725504,0
-1.29290872090932,-1.54803113513034,0
-2.56174537478544,-1.95439491235956,0
-2.27376937811321,-2.97552724698387,0
-2.88608336916571,-2.84731386073611,0
-1.93169153158284,-2.18008164468575,0
-2.69465428656626,-2.46653194878404,0
-1.48323496768483,-1.54898945833769,0
-1.75402212793205,-2.14006821773335,0
-2.77770400096046,-2.72140476469882,0
-2.54304868458596,-2.26037722236777,0
-2.13071030812937,-2.08654952134125,0
-2.7049407720262,-2.63789370811074,0
-2.79680306094416,-2.50765915689386,0
-2.23302751282277,-2.18038153634799,0
-1.4791269922273,-1.78951745419277,0
-2.63154249246794,-2.31900404653162,0
-1.4854604115563,-1.44191440728894,0
-1.96359408370864,-1.87492689309802,0
-1.69612473320767,-1.55694250475979,0
-1.06042940321325,-1.20715291093983,0
-1.13000830166042,-1.0769956433099,0
-1.40538161420933,-1.85148385219964,0
-1.72494455139297,-1.86149357952506,0
-3.54181192902247,-3.52106814005364,0
-2.93259126700212,-2.69637471259518,0
-1.59029807305198,-1.734855506898,0
-1.92934451467692,-2.02969471536341,0
-0.643888380971828,-0.990841349583433,0
-1.48417113624724,-1.72189958432595,0
-0.802379916773581,-0.468596018693334,0
-1.26343539594283,-1.27095188726506,0
-1.9807266481221,-1.87540431581867,0
-2.1618016461538,-2.68221489601713,0
-2.08420609715532,-2.62310197711948,0
-2.81779077706186,-3.17962925546888,0
-1.28973693246849,-1.48216449201076,0
-2.2415964873987,-2.30522505475703,0
-3.20977723323833,-3.0078426513092,0
-2.54565455646764,-2.31681352326554,0
-1.81944303847037,-1.80590955477648,0
-3.1683691692331,-2.81323265663739,0
-1.91837788922794,-1.67574791275907,0
-2.61518514432164,-2.42710161710707,0
-1.65856259079347,-2.24256554476802,0
-2.74711643472224,-2.7088970459387,0
-2.1627764875843,-2.24110648956222,0
-2.43038520512737,-2.10328387074425,0
-1.90641321391047,-2.04923887641189,0
-1.75391829364613,-2.00094386158075,0
-1.77367331663579,-1.47881031821668,0
-1.61137457134415,-1.68179730754,0
-2.52234706444019,-2.04636649268135,0
-1.88173442094618,-1.59333138304573,0
-3.59945135245789,-3.32010805275709,0
-2.2936404628495,-2.4929012601222,0
-2.94188034873161,-2.84256455004682,0
-2.1164106650032,-1.94915263710039,0
-2.24696169837475,-2.43147945028692,0
-0.454662924237415,-0.458131804760261,0
-2.22357555946248,-2.02978157740554,0
-2.80768946715655,-2.68975240237436,0
-2.25968311051148,-2.37953258969824,0
-1.88393046964969,-1.8909561511765,0
-2.4216264026475,-1.97703058294533,0
-1.72915557738328,-1.9341266707473,0
-2.06283181635825,-2.10907791267793,0
-2.5350364270911,-2.73179032423949,0
-3.16430680402406,-3.18090844724329,0
-2.51416817127854,-2.78211338737762,0
-3.1232709254765,-3.00826457557234,0
-1.98335530557515,-1.75266323075384,0
-2.01680636693003,-1.96584479973436,0
-1.83594085141004,-2.06737924988958,0
-1.6549431459772,-1.90983583233531,0
-2.09003582354097,-2.04378537573808,0
-1.87765740501902,-1.86137571498941,0
-2.08127885550458,-2.00638647968887,0
0.0758678374196525,-0.0296581634675459,0
-1.95470720241175,-1.63183472268226,0
-2.32125594836733,-2.12576957858582,0
-1.47216484078652,-1.97170659989337,0
-1.55017257243768,-2.13165929128919,0
-2.11129822173048,-1.99899830567513,0
-2.56373844909165,-2.41451405055936,0
-1.44549988567124,-1.29623737041358,0
-3.16979773054333,-2.91912445203062,0
-1.93445854751632,-1.97797015021802,0
-2.01309506503718,-1.7515020621227,0
-1.83537187026377,-2.05358000995546,0
-1.98190518587945,-1.97771571079444,0
-0.70425983032235,-0.872415516648351,0
-1.48194509717255,-1.7295524264547,0
-2.77546791713113,-2.74070653546802,0
-2.15361668771672,-1.63549884502567,0
-2.65740924879462,-2.52403446002507,0
-2.02626427748499,-2.36477849163894,0
-2.39755303718013,-1.99008174030108,0
-3.02574974980114,-2.77411419365242,0
-1.48936444637881,-1.90914415796249,0
-0.0821050436165878,-0.225609493221545,0
-2.53644087243803,-2.77877977540628,0
-2.12037930425291,-1.98983179993305,0
-2.11379195475305,-1.93413505169522,0
-0.760243544291147,-1.06416507288183,0
-1.55537162820218,-1.68652682613097,0
-1.94819471335254,-1.81005676880027,0
-2.698040916658,-2.68808563437331,0
-2.32868818032927,-2.07504712141532,0
-1.59825448804637,-1.48242936735102,0
-1.29710539265176,-1.35412485539651,0
-2.75835100237165,-3.03717381097023,0
-2.28897971661258,-2.09302693098941,0
-1.70727901760184,-2.04785663693899,0
-2.04216788316241,-1.75713106733305,0
-2.23151172549177,-2.34794654521191,0
-0.993688600226178,-0.730996705728019,0
-1.78587741371708,-1.81128222774991,0
-1.84616690949722,-1.95131081520142,0
-0.270242776733591,-0.306422177941398,0
-0.758759122663012,-0.955554316423525,0
-2.91544243751014,-2.6551743546475,0
-3.07222022880687,-2.83598032304769,0
-2.01387337310136,-2.43378445026385,0
-2.00170657958228,-2.08748721878478,0
-1.86481300286571,-2.14292491247781,0
-1.7159582828571,-2.19875011436029,0
-1.76356577959882,-1.94788162904758,0
-2.13348453112929,-1.87084124269915,0
-2.28310281471178,-2.36429332968939,0
-2.07582184206588,-2.02971154362583,0
-2.07103801331151,-2.32548353366115,0
-1.96834933652851,-2.08821211396717,0
-2.91596646091347,-2.40092963674344,0
-1.67545664219242,-2.6695540064247,0
-2.23625105184517,-2.31770424123837,0
-2.08479359444326,-2.33472012804411,0
-2.59837290175279,-2.34303421072881,0
-1.23938213750253,-1.16997130865314,0
-2.16150946916026,-2.53988473975654,0
-2.03767585218061,-2.44047263119653,0
-2.36822246735937,-2.04705997600865,0
-2.90115068785877,-2.98570261788004,0
-2.19458515119795,-1.87539273318054,0
-2.4545140066755,-2.02566396809226,0
-2.02579614469821,-1.99883792536768,0
-1.44619978977721,-1.64875265016662,0
-1.79475105838248,-1.51478748412908,0
-1.5127028507141,-1.3097002805158,0
-2.1395572185062,-2.25882017776912,0
-1.37738872722184,-1.20535169967209,0
-1.04425867281661,-1.14519532048507,0
-0.790568112552503,-0.514907054250335,0
-1.14919595654078,-1.56462318360068,0
-2.19819710765481,-2.08561418419224,0
-3.26073291023651,-3.19850063307298,0
-2.68482790228684,-2.57790147878929,0
-2.16957185644441,-2.52202709177776,0
-1.98580065900365,-1.93993937353981,0
-0.944587202311858,-1.46676433139595,0
-1.74221648313757,-1.87420533419604,0
-0.452017361833559,-0.107170735327829,0
-2.72128457989239,-2.42114805395764,0
-2.7395531629857,-2.82042513080343,0
-1.56566650507757,-2.06572550762274,0
-2.03064109087975,-2.3195016976539,0
-2.98063406915616,-3.34970522234805,0
-1.3010889516254,-1.55270009677687,0
-2.18417184074652,-2.14139484527627,0
-3.04666891248762,-2.6919364539948,0
-2.60976519722928,-2.48003386850569,0
-2.35085955272811,-2.25295832969571,0
-2.86122191063301,-2.18691466748447,0
-2.49375362136013,-1.85541208559162,0
-3.26301317870219,-2.91905857597424,0
-1.96112249861214,-2.60847317300216,0
-2.89931527506517,-3.13701174016872,0
-3.10530230142953,-3.33824077494026,0
-1.6131043823034,-1.29513250526415,0
-1.15494513491052,-1.44689925905044,0
-1.43721300225327,-1.78457714868778,0
-2.62923559207813,-2.42275488676808,0
-1.43468021700888,-1.60860141278214,0
-2.13329843596739,-1.95439469404277,0
-2.13409853805839,-2.17345184541351,0
-2.85999135620427,-2.75608617299991,0
-2.68145850158436,-2.725854371957,0
-1.96507778473007,-2.19531524601694,0
-2.50900524601513,-2.13621380606593,0
-2.57829580021937,-2.70848885360301,0
-2.04592814094981,-1.90770826859012,0
-2.5371223795742,-2.12775015212769,0
-2.92017811282674,-2.9233406627927,0
-2.77693469769765,-2.41771202860254,0
-1.82794359745119,-2.02859327907427,0
-1.95846987738711,-1.70510306529432,0
-1.68983630902191,-1.85585766698438,0
-1.75405710791485,-1.70457370156481,0
-2.68627504449161,-3.05876300967249,0
-2.41512456361766,-2.7614152876881,0
-2.44788869893258,-2.52383717151622,0
-3.58812909494347,-3.55832996891846,0
-1.93098310219393,-1.59064255684079,0
-2.77472173765244,-2.46233315616323,0
-1.71036256786953,-2.0010905239577,0
-1.66842010005834,-2.0489359415753,0
-2.0493643062678,-1.96074144774367,0
-2.02141043060227,-1.98988082039854,0
-2.62704343009165,-2.12024219221438,0
-0.501159203364337,-0.513177666009049,0
-2.8139710921995,-2.90343249319011,0
-2.60669864549706,-2.45263299450978,0
-1.87784773732621,-2.30635874293119,0
-2.05020592578493,-2.43594822736958,0
-2.350543153063,-2.37955103848453,0
-2.90953662900577,-2.79767204492487,0
-1.83732488003646,-1.72175802338545,0
-3.17545520580806,-3.00228598131074,0
-2.68617538990984,-2.59273103204246,0
-2.00776989541408,-1.93105364477595,0
-2.49435573471957,-2.55134631917228,0
-2.89859429873208,-2.29128435858989,0
-0.495828334127013,-0.582915322157329,0
-1.70354682732033,-1.63914245951982,0
-2.59379828389998,-2.43589894156998,0
-0.940170785597608,-0.8296431893575,0
-2.49709994034313,-1.99755482848947,0
-2.55636864916142,-2.46182097059573,0
-2.37311331239131,-2.09382793455055,0
-3.76977451830146,-3.16707496839176,0
