CTAC,CTLESS,LABEL
0.698598937579358,0.828379618800139,0
-0.495798279568694,-0.808651196913884,0
-3.27674981241939,-3.23821069931967,0
-1.04016451157531,-1.17356194322157,0
-0.243458976534028,-1.22543293633457,0
-1.99081050492969,-2.11114063478824,0
-2.4053618750465,-1.87930716755732,0
-2.09804594623492,-1.98397048906236,0
-3.00119646634837,-2.55284435191341,0
-2.21786927440528,-2.3769993987371,0
-2.4050575721317,-2.60771357733366,0
-2.26154166766289,-2.70186603128324,0
-1.24975387074114,-1.63467021457793,0
-2.32534726521064,-2.68665374651675,0
-1.27480966747393,-1.45491216592994,0
0.491225147841787,0.639381165178898,0
-3.14738687512707,-2.48529812257942,0
-2.4882007014078,-2.7974758004143,0
-1.15300842262562,-1.26710395161132,0
-1.74526617710692,-1.69204385493394,0
-1.51633694998837,-1.44575253380436,0
0.034278188199842,-0.00956694000269332,0
-1.11268484705315,-1.10302534744708,0
-1.08235923367273,-1.09004916519083,0
-2.61698358481148,-2.34896946221364,0
-3.12586635880163,-3.39028808213789,0
-3.60576929198065,-3.72979229529991,0
-1.12738122656887,-0.969706421884295,0
-0.011177806038515,-0.765510301821712,0
-2.47002175550814,-2.66479550534382,0
-1.94564322648403,-2.13770012948337,0
-0.784560842066645,-1.17881666588034,0
-0.840356282366626,-1.27906395316126,0
-1.37897985529028,-1.50201839500296,0
-0.0395704223144586,-0.126617218928552,0
-0.659273949378885,-1.10811141408527,0
-0.974756504157526,-0.580969887908939,0
-0.921964847794881,-1.07325075979746,0
-0.921349501201533,-0.807705127683255,0
-1.86492311385273,-1.57787252647389,0
-0.505160833782532,-0.0668476841625402,0
-1.94050324580566,-2.04203001360675,0
-0.693651538491787,0.176376240225636,0
-1.78542706526176,-1.85933918738459,0
-2.47849060669874,-2.51804455055209,0
-1.41073919951828,-1.43699686180116,0
-0.732473023941475,-1.10051745029469,0
-1.08074031393794,-0.974666706688963,0
-1.33382022928288,-1.48019800205011,0
-0.309080064400166,-0.264507208847812,0
-1.06878299921246,-0.712794543748588,0
-0.315895928029439,-0.174500311555061,0
-1.47224656912841,-0.976898160627214,0
-2.28098950249576,-2.52750808499703,1
-2.07675783168928,-2.74664190911378,1
-1.22274489933204,-1.6129272378375,1
-3.15205662552159,-3.1906480441365,1
-3.29975199533057,-3.15169285176226,1
-2.93479960687569,-2.8273797984408,1
-0.260366174761255,0.124242076430393,1
-3.09714051659097,-3.07382411621508,1
-2.4418597683916,-2.13570193895217,1
-2.74723581471993,-1.8449655719097,1
-2.7829400585493,-3.17484563001833,1
-2.18320683251493,-2.25346668959295,1
-2.30217596134612,-1.88743964327233,1
-1.18082806488472,-1.43655574963573,1
-3.5911657128499,-3.33581642886976,1
-2.23302158631293,-2.21763776945466,1
-1.99857791776588,-1.57754040079292,1
-1.76860602442472,-1.43034231897113,1
-2.88789230654594,-2.93087486650156,1
-0.772621857631272,-0.817010522495495,1
-3.47993025929906,-3.5785209742796,1
-1.96384895185452,-2.49665414313173,1
-0.774609331302646,-0.435495665757201,1
-2.27523696061727,-2.14971820576726,1
-2.56641032437096,-2.68201449503736,1
-1.97672621058849,-1.73394288463207,1
-2.20771951302931,-1.93818361431518,1
-2.59698036603252,-2.23039078506311,1
-3.23645990246029,-3.21379892206265,1
-2.3725802502883,-2.53944536141936,1
-3.91118505727859,-3.51112116833876,1
-1.5738994169179,-1.62274776793192,1
-0.62938139614393,-0.822030995275959,1
-1.21362271669682,-1.9978089669425,1
-3.46839853521731,-3.36920930908456,1
-2.09446246123285,-2.09142908644875,1
-1.2689950620122,-1.46321643279248,1
-3.04697452791982,-3.39128344295607,1
-1.53160955016286,-2.07536242380868,1
-3.14958125294963,-3.16936675012656,1
-2.56694073761039,-2.48881507955836,1
-2.76576059902918,-2.88097330108307,1
-2.65222817437445,-2.53607468489685,1
-2.69193020181015,-2.89989329569879,1
-1.9548744007847,-1.8042614643459,1
-0.694757619933829,-0.967308161489123,1
-2.50007284281505,-2.39420646558575,1
-3.28614999139725,-3.53023791120528,1
-2.30381056057741,-2.3582491095858,1
-3.01208380349497,-2.46964201726139,1
-3.4965770140196,-3.18335279396779,1
-1.59731248158195,-1.93569474896725,1
-2.10845738390822,-2.32267471760898,1
-1.19428194631466,-1.3540732197662,1
-2.09894124632879,-2.24978217838435,1
-2.74479705207046,-2.47762929878396,1
-2.03001855517194,-1.89704825687686,1
-2.34029472966027,-2.39332796525502,1
-3.02665293019925,-2.93086192086925,1
-1.83709819227993,-2.07954770472295,1
-3.69364991105456,-3.17152083549534,1
