CTAC,CTLESS,NAC,LABEL
-1.67282215268662,-1.40828993973347,-0.108700893811656,0
-2.23662848954379,-1.80879285153088,-1.6896461894504,0
-1.58548980424289,-1.84428346187387,-0.770716326421706,0
0.417225521321367,0.482994710420406,1.15562206824659,0
-2.90149941952667,-2.68839530266904,-1.43542851288497,0
-1.93722763211822,-2.40152149489312,-2.31951675812919,0
-2.37450974088626,-2.30027793951783,-1.87012887974975,0
-3.52628905792943,-3.30594963875446,-2.26391754899838,0
-2.44808161148082,-2.58113777084008,-1.09141486233952,0
-2.4395148947294,-2.67395439934047,-2.40274929715177,0
-1.55738924927311,-1.5228427539098,-0.395175908772161,0
-2.43326466367124,-2.05539005688277,-1.07555247835919,0
-2.25825808041267,-2.08027867285831,-0.492687657068076,0
-2.4299205670031,-2.62507840905857,-1.39144761291365,0
-2.82291290298827,-2.14425389098884,-0.625175534153434,0
-2.18627882944355,-2.13367385834015,-1.32305816638477,0
-2.72703300973521,-3.06378008177705,-2.10496279776945,0
-2.26823525286398,-2.25939403185857,-1.16635079795261,0
-2.22210471933107,-2.02288133449216,-0.781115117458633,0
-2.89197407597311,-2.77261090598162,-1.5084110951765,0
-2.03887373242162,-1.66862043656096,-0.942315942659057,0
-1.68115055015639,-1.97068596439385,-0.722649868963148,0
-2.22735007206761,-2.1035279893631,-0.541841311688429,0
-3.40610795363572,-3.30885066282196,-2.08372642767669,0
-2.81084156654199,-2.94749008539368,-0.863913187024002,0
-2.43100431309582,-2.2900949729358,-1.2417728613482,0
-2.046855058437,-2.10925698755735,-0.960297001851045,0
-0.86533467982424,-1.12584200088409,0.22851325531554,0
0.513340918231136,0.571368495588884,0.698824233296108,0
-2.77577507283673,-3.02525162710399,-1.13473948419563,0
-1.0236911453563,-1.3496249664785,-0.275656684160832,0
-1.56359518301594,-1.63724257677291,-0.606656304424838,0
-2.55823995228136,-2.47765026525893,-1.17611116866561,0
-2.40048880379416,-2.52838608818715,-1.50914987230572,0
-3.01377004810964,-3.44076964192754,-1.02227482013655,0
-2.42374577008893,-2.2329361494084,-1.27907010050779,0
-1.9326022541435,-1.88352506183061,-0.609454012452503,0
-1.36168039752643,-1.2191235632299,-0.20170808520911,0
-1.69099915856932,-1.9004095096055,-0.52450194431014,0
-2.05840954403594,-2.24047626297174,-0.981464710118572,0
-0.838710210773211,-1.28153044811,-0.165259847846572,0
-2.96202160475484,-2.84118380252441,-2.09911758230202,0
-3.09327148646177,-3.42262978744428,-1.49932928571761,0
-2.34014568957116,-2.46315319808666,-0.885513186316523,0
-2.43837664605072,-2.7807022772624,-1.13542788516372,0
-0.898028451913699,-0.955669843635279,0.0838979451138354,0
-2.49220031686662,-2.30298571657931,-1.21509543502601,0
-2.79544017443133,-2.98281701506773,-1.08403411687543,0
-2.08850732046387,-2.03614999243145,-0.688049988383443,0
-2.37571934303576,-2.5824454411384,-0.569988268921947,0
-1.65338344344035,-1.8796136655381,-0.50298428961483,0
-2.24227964228746,-2.45291834783904,-0.850695550376483,0
-2.99325341615935,-2.73813177955719,-1.28917236091644,0
-1.91518619511013,-2.25113434196262,-0.562656415171909,0
-3.00723780107018,-2.8852460790528,-0.785531258328838,0
-2.78167598560889,-2.44357840380603,-2.92508359317172,0
-2.38030752509501,-2.24760797970323,-0.790061689788213,0
-3.10617476764105,-2.99585241277351,-1.03603048501013,0
-3.11539212461008,-2.76724350998096,-2.36472178942887,0
-3.00375710806434,-2.62750499500285,-0.912177195595868,0
-1.93517088340675,-1.81131653234285,-0.463641108223934,0
-2.36252234856481,-2.20500469570215,-1.0404260863166,0
-1.34039914756752,-1.40718452418228,-0.53512219935957,0
-1.29823216828182,-1.23169368808362,-0.445831739390988,0
-2.00769527582518,-2.06643581781618,-0.721724041433939,0
-2.26973422158098,-2.30614303462849,-0.841564562842616,0
-1.39036733309636,-1.30791288517617,-0.267801579171042,0
-2.28266357625925,-2.08829175280863,-0.559253236929464,0
-2.47849912754558,-2.97907420689781,-0.947001611911202,0
-2.29784132201744,-2.81882559192535,-0.826885860818259,0
-3.52258145779669,-3.33773242482323,-3.16787936575053,0
-2.13960302579535,-2.07736860117656,-0.483804152740383,0
-2.12782157036597,-1.88996286073344,-1.24764976328602,0
-2.78450022007134,-2.60607642814761,-0.827633969974405,0
-1.96454802591187,-2.50906325730747,-1.37319176636813,0
-3.0212484429668,-2.89713145161042,-0.778878126683977,0
-2.51966979822767,-2.53474277061745,-1.44549688901111,0
-2.63527937024845,-2.26854095287527,-0.877905321270235,0
-2.21288096324995,-1.84834234547589,-0.672609482178029,0
-2.42390991165213,-2.02914005021223,-2.20703795571023,0
-2.71960211375364,-2.84950521461706,-1.71389391046481,0
-0.705570185318601,-0.641411888465733,0.391881658949406,0
-2.90979755099672,-2.70140446186597,-1.36661445850734,0
-2.49328004760004,-2.59358057839137,-3.82625533547137,0
-2.31923816610121,-2.26082705642668,-1.56421780627029,0
-2.78862893110599,-2.29838027613828,-1.90833245749072,0
-2.12337969618654,-2.32253948041414,-0.969156444480408,0
-2.98052374284057,-3.21978840866055,-2.70252980692544,0
-2.24403904336649,-2.15204132158713,-1.38202096122646,0
-2.43591303670388,-2.31617134931842,-1.10144979211011,0
-2.41528276259569,-2.33655041789772,-0.509259196488863,0
-2.24053473100195,-2.24577427069356,-1.87206800338346,0
-2.1702169051849,-1.81178253829757,-0.724359785913599,0
-2.70798862822428,-2.46116420023568,-1.31615056774277,0
-1.85081339859266,-2.39000251080317,-1.86573283977693,0
-1.93046249475247,-2.45537130251973,-1.78747504823069,0
-2.54274941001175,-2.38276379447458,-0.908561493406347,0
-2.91750729772975,-2.71591778692356,-1.49841996774662,0
-1.80920547797016,-1.61844048707845,-0.987595353308471,0
-2.28231660461431,-2.27188038305548,-0.936055561562404,0
-2.2243752521336,-2.2636745836354,-0.597270976865256,0
-3.10006581115917,-3.02987660079128,-1.66473506389105,0
-3.06626016810149,-2.86004550249235,-0.913852958786239,0
