CTAC,CTLESS,LABEL
-1.7938945996048536,-1.5370621779478761,1
-1.6212723320637474,-1.6332219594406139,1
-1.5507632816408028,-1.5837907465719558,1
-1.4371589144788726,-1.5384486973660993,1
-1.3456407239916894,-1.3543021253264371,1
-1.4127095668234868,-1.3120816729748497,1
-2.6660483095883656,-2.5092916595281425,1
-2.836446723805813,-2.3920253864510066,1
-3.032770974128155,-2.418074502796401,1
-2.3743112081357767,-1.9726971508166506,1
-2.1563986953663195,-1.8232975661208215,1
-1.8912876347205523,-1.7251194101586775,1
-2.4368666168429955,-1.4175987294853325,1
-2.446255048567931,-1.4397594561823666,1
-2.1440069905097663,-1.3099513353657826,1
-2.1926656185847193,-1.8216339541552902,1
-2.299187401569135,-1.9338913449305166,1
-2.3810954147107743,-1.914287071494813,1
-1.8830782933484744,-1.4824888210792595,1
-1.918921499898599,-1.6433409864330528,1
-2.0904277333177808,-1.779502002517256,1
-1.8696423196746332,-1.9519266580115882,1
-1.5850215402276613,-1.8622314570862621,1
-1.4397150188875965,-1.8550821755941738,1
-1.267553214374599,-0.9545030949276222,1
-1.6342648429747335,-1.2208832663799725,1
-1.8216178460969967,-1.3867643404638041,1
-2.1012829406522338,-1.6645403564186096,1
-2.214733852009514,-1.6647429186697782,1
-2.126116295347442,-1.6564436184725988,1
-1.2550670847116223,-1.251447057516279,1
-1.1382370220534967,-1.1504194680327786,1
-1.0522943869866994,-1.1677579875540502,1
-0.8726673892105637,-0.6112527368659237,1
-0.8349763616566956,-0.4706999137142327,1
-0.7778265627768922,-0.4469284588430652,1
-2.359814115571168,-1.7777401076486639,1
-2.442388002111139,-1.9526197247303494,1
-2.5444598868838515,-2.050250608484279,1
-2.400422625988729,-1.779245602508895,1
-2.4482426367272447,-1.8842362999847135,1
-2.6475866500283036,-1.864006644707345,1
-1.999469266484861,-1.4572730764796202,1
-2.1272103223823557,-1.4349704546331186,1
-2.214731329466196,-1.571704723894766,1
-1.4657546000362878,-1.0307907216396424,1
-1.651811728551896,-1.100777831034928,1
-1.5929102512525286,-1.123530184245785,1
-2.8960581256014404,-2.146701991119504,1
-2.6407417915499884,-2.194653437530146,1
-2.4720946968890987,-2.195896391002311,1
-3.4183966503581087,-2.653901054688112,1
-3.522614187211685,-2.754509831788603,1
-3.585315165910557,-2.762850472482513,1
-1.6103238253219188,-1.5069142062388536,1
-1.8186491536772822,-1.6820239838804316,1
-2.002568103495569,-1.8513875407459022,1
-1.5784222738259932,-1.4399713768742388,1
-1.7151542109009639,-1.513288354072091,1
-1.8805146730642266,-1.5490986160784421,1
-2.129740661991127,-1.9494762945756943,1
-2.191310017307048,-1.8107491364608088,1
-2.3476090598536636,-1.8466128246098479,1
-2.6682940534021378,-1.95213285279668,1
-2.6600631495439657,-2.049171931589839,1
-2.4909857000561804,-2.070688587858466,1
-1.7376918379647692,-1.482917737950335,1
-1.7998970285264195,-1.5517704061682722,1
-1.8605672574077752,-1.5544881694013237,1
-2.5436179991231342,-1.9013941125397806,1
-2.7443047850778886,-1.9311784749803567,1
-2.6312536014572405,-2.029906769451811,1
-0.07960610173131066,-0.17922986805686558,1
-0.12000110750544984,-0.283419807294195,1
-0.1638531418983018,-0.3309459264452742,1
-2.2671820685187116,-1.6644708292055665,1
-2.4418612992759425,-1.9130972325451043,1
-2.461967157990839,-2.0031607906732907,1
-2.604266696923409,-1.9827044065603254,1
-2.5344777706180492,-1.9673521092375619,1
-2.5713881931261398,-1.9893589392613595,1
-1.0447895577290613,-1.2270524258068898,1
-0.8428301640124419,-1.1563771793565762,1
-0.7633239656226042,-1.113997110104985,1
-2.1302661550470816,-1.7218443085640605,1
-2.48078236507612,-1.866189774797725,1
-2.5665905468162613,-1.9251685742659506,1
-2.8947118766411455,-2.1632829985838464,1
-2.8408205414273224,-2.024023124591974,1
-2.7588767148646873,-1.9920098798858468,1
-2.220466540135236,-1.7095781574188402,1
-2.3618937819072863,-1.7740243789679884,1
-2.317605525700194,-1.6425473806931548,1
-2.0485964265004086,-1.6065500786896383,1
-2.237837391880394,-1.7411026311133497,1
-2.2552615925999913,-1.8579032314329647,1
-2.7355639252264616,-2.375069742141756,1
-2.6541534821331556,-2.343017158902975,1
-2.582293842506848,-2.3313741938727346,1
-0.3692784733266481,-0.4738716122560968,1
-0.2426216219701648,-0.373872893185683,1
-0.15226008659093257,-0.3165194414979053,1
-1.9325544620133717,-2.1375178730318227,1
-1.9381487461712625,-2.0079805402735333,1
-1.7860822533265512,-1.9382362252963277,1
-1.2508689256407846,-1.312575533802673,1
-1.496637576301291,-1.2901211793586422,1
-1.8594582678014118,-1.4254915723001098,1
-2.9238296464094837,-2.2663119330619805,1
-3.1341490391018527,-2.5434595280635577,1
-3.2442278140547423,-2.6006757777280924,1
-2.0325321304622754,-1.2489098385356763,1
-2.0575496717297113,-1.0965017606629992,1
-2.022849034700432,-1.0145124904008724,1
-2.2457186028532146,-1.8087084163486706,1
-2.4065155040636874,-1.6926782903560222,1
-2.431712030221731,-1.5769133671530207,1
-2.278585652376297,-1.6483482381962935,1
-1.9647656797562956,-1.314841892094013,1
-1.7291910719152956,-1.2061799513274996,1
-1.3392406066032954,-0.8204031663448546,1
-1.3435767681078628,-0.9034498214434152,1
-1.370386500104668,-0.9844198060568212,1
-3.03861217487894,-2.6508781959125574,1
-2.9568911097549027,-2.618876992682876,1
-2.7599697676444577,-2.4988843260065083,1
-2.7001225478762647,-2.6951809454697817,1
-2.917741020252749,-2.744324977805247,1
-3.1232270078805655,-2.7815153242207415,1
-2.167793723990571,-1.9576156343064022,1
-2.134221319793852,-1.9990928438167763,1
-2.274012007465939,-2.023441528717806,1
-2.1762861151502495,-2.035137611032732,1
-2.2261793440910775,-2.0660052123635015,1
-2.3140548427720082,-2.0895134396936754,1
-2.750117593523459,-2.252123607889029,1
-2.703120107255794,-1.981267347049564,1
-2.9086423562178947,-1.9179096067993004,1
-2.348669446228141,-2.023306612573178,1
-2.389858795721168,-1.8947981424450218,1
-2.451078636159326,-1.8415541626678973,1
-1.5675954991479941,-1.3986348660422112,1
-1.5512110790351503,-1.285024377530686,1
-1.6198018589726817,-1.1903578526579883,1
-1.9808870189028276,-1.6864781225935581,1
-1.9913977035091424,-1.6941741197379745,1
-2.0533145269873097,-1.7368143748503488,1
-2.4595894066268036,-1.9017297232016368,1
-2.5059434515310346,-1.9321991853251104,1
-2.5178276990777038,-1.9790324848410306,1
-1.848972676642172,-1.6205941495503182,1
-1.9668347132390616,-1.71264851165849,1
-2.1138494681174596,-1.7656425228373673,1
-2.4097380140396725,-1.8143325575576021,1
-2.4235663808882357,-2.0106441064503384,1
-2.3475889792802396,-2.027195953481533,1
-1.9365166306531916,-1.4295409297780786,1
-1.924348261173075,-1.5055127222488556,1
-1.8147441757705174,-1.5161415904566877,1
-1.7092693878513563,-1.2948174595295638,1
-1.8880718341187035,-1.4460345971488147,1
-2.1089693492808954,-1.5243651668158522,1
-2.3520640393481536,-2.228225847660019,1
-2.21231018310982,-2.2424197346977714,1
-2.438887192027674,-2.31228242149276,1
-2.1071453080984526,-2.0484418148415897,1
-1.5710688365614796,-1.8782020664329218,1
-1.2271637110471603,-1.701829880487828,1
-1.451945948217729,-1.505227025603916,1
-1.7041524599970173,-1.4686981809163262,1
-1.9235934219556237,-1.583622493010008,1
-1.8380623930310944,-1.570109610136588,1
-1.829646630544052,-1.5907704329040167,1
-1.8878356296719347,-1.6356169323391705,1
