CTAC,CTLESS,LABEL
-2.1467633441674128,-2.893115344123826,1
-2.092974456931601,-2.790976083978114,1
-2.055615764098666,-2.7597989762697046,1
-1.4808642189482841,-2.380695784167919,1
-1.7996853122013436,-2.4855399347575586,1
-1.8532134707743833,-2.48102384616168,1
-1.569275544708821,-2.2870845252896426,1
-1.716214009000813,-2.2487308066467877,1
-1.6248622303857139,-2.0770433593158724,1
-1.5500843204060468,-1.9782778747564296,1
-1.3462130779721924,-1.7604480612601434,1
-0.9969581155773745,-1.5348753016649985,1
-1.8884556819289786,-2.387546884030876,1
-2.025510123682791,-2.477627215055386,1
-2.142056109280128,-2.619001560406343,1
-1.5453663656807852,-1.8554514881140067,1
-1.8753944008388526,-1.9635441287645232,1
-1.6893307570347686,-2.1471108930738234,1
-1.5203646784651907,-1.7399578263750677,1
-1.3950451824100591,-1.6830405920047813,1
-1.1105385262907315,-1.6107267764452788,1
-1.8061004900393658,-2.316646252752154,1
-1.7565888350395014,-2.2486398400147283,1
-1.804896495849095,-2.3255026368918426,1
-2.195263987225148,-3.327030106184358,1
-2.25724102763571,-3.255555848022972,1
-2.008674964843965,-3.1524032306373355,1
-1.0310263133803008,-2.1430874452166018,1
-1.0699512048710604,-2.224675053739666,1
-1.2585151283855862,-2.269437899192188,1
-0.5740944077962616,-1.0993642616676176,1
-0.5932036947056993,-0.9845043432253568,1
-0.6657489478760444,-1.0848514090291608,1
-1.2752394140190992,-2.3467789365823366,1
-1.3835852913876703,-2.4656710541386744,1
-1.4440648277443766,-2.490882519007476,1
-1.0426527657438363,-1.2985105892093263,1
-1.3271576716848743,-1.5266722321119461,1
-1.4139168456283993,-1.6746657163969538,1
-1.8608034392133335,-2.4802508788371425,1
-1.5894723491696832,-2.4512471035111427,1
-1.2460165833475112,-2.359458887785923,1
-1.1575660821852218,-1.5447192797531484,1
-1.214057502408577,-1.683999561242355,1
-1.2666932855864395,-1.7685099178208445,1
-1.1960961070670602,-2.479934039456057,1
-1.4305505382427754,-2.3419331762713114,1
-1.4613226446043266,-2.331387293566178,1
-1.6288028535393138,-2.1406815085296196,1
-1.7965128859863895,-2.4163652026502955,1
-1.88440084455666,-2.459247035226344,1
-1.449414936424765,-2.2770744322492065,1
-1.3362381018310716,-2.379317746573796,1
-1.3541425836762162,-2.436328168332394,1
-2.0920625703526103,-2.3876464033668494,1
-2.1965252680621017,-2.6520647193575284,1
-1.946805552220634,-2.685183399792572,1
-1.3329019371677306,-1.7599003401958195,1
-1.4950780404009363,-1.8682199709814573,1
-1.466095633959072,-1.9222607020245808,1
-1.6168988724640825,-2.352317004319257,1
-1.7249691533481593,-2.1749403679156973,1
-1.842005913863606,-2.0851327661444286,1
-1.5338423703673942,-1.9836115300685646,1
-1.7142649508539884,-2.0547726363464243,1
-1.5628823093011,-1.965813302034897,1
-2.0721287061667124,-2.1226656199696197,1
-1.6195167047096612,-2.016448333224289,1
-1.4436296119363934,-1.9662935738979028,1
-1.2275635243937408,-2.060948100173685,1
-1.34358837094521,-1.9377024874670123,1
-1.3592182841603961,-1.9021147127455778,1
-1.8376056435308277,-2.2864101846551406,1
-1.8982501578039523,-2.473659556841759,1
-1.8169593217215185,-2.4492425501787247,1
-1.3478358416655198,-1.440127801187454,1
-1.1932819059447368,-1.5027874549130544,1
-1.0579902338685234,-1.3675069609698907,1
-1.5434399426018646,-2.2640029175402883,1
-1.3836736765913202,-2.314898476092077,1
-1.5282279350115786,-2.279349915549155,1
-1.4778046028304654,-2.2640338441291434,1
-1.5037363577209018,-2.245622814803883,1
-1.5467298115395915,-2.3680908915426278,1
-1.0703322167616334,-1.4105789032885006,1
-0.9673928866974633,-1.357832278542391,1
-0.9334098375756362,-1.2793407856859003,1
-0.8505958005514982,-1.6613162470824043,1
-1.034975411919209,-1.488744478912085,1
-1.0825158690067425,-1.5946634656844167,1
-1.5055640406589688,-2.5194170203354247,1
-1.6904272578070922,-2.5371321737883177,1
-1.9809041256365603,-2.6202736553004993,1
-1.7855217693522931,-2.447760196793939,1
-1.914690450038829,-2.459677600578625,1
-1.7798720256917915,-2.650988340644734,1
-1.4039872261847415,-2.1478835710277426,1
-1.2938130865323834,-2.037087951482385,1
-1.2220819865210912,-2.0028053755511745,1
-1.5474631016526192,-2.4395175906184656,1
