"header_names","fienac_values"
"AUC_CTLESS",0.805815767704374
"AUC_CI_UP_CTLESS",0.881537823475255
"AUC_CI_LOW_CTLESS",0.730093711933493
"AUC_CTAC",0.816946774311773
"AUC_CI_UP_CTAC",0.889994512447585
"AUC_CI_LOW_CTAC",0.743899036175961
"CTLESS_VS_CTAC_DIFF",-0.011131006607399
"CTLESS_VS_CTAC_P_VAL",0.00125601375185924
