"header_names","fienac_values"
"AUC_CTLESS",0.808490141258024
"AUC_CI_UP_CTLESS",0.881936895261234
"AUC_CI_LOW_CTLESS",0.735043387254813
"AUC_CTAC",0.818553073854177
"AUC_CI_UP_CTAC",0.890430142931758
"AUC_CI_LOW_CTAC",0.746676004776595
"CTLESS_VS_CTAC_DIFF",-0.0100629325961529
"CTLESS_VS_CTAC_P_VAL",0.00226008088821794
