"header_names","fienac_values"
"AUC_CTLESS_CZT",0.786941840887091
"AUC_CI_UP_CTLESS_CZT",0.827218063202796
"AUC_CI_LOW_CTLESS_CZT",0.752191583034548
"AUC_CTLESS_NaI",0.789704823118672
"AUC_CI_UP_CTLESS_NaI",0.828104009831868
"AUC_CI_LOW_CTLESS_NaI",0.745779671942313
"AUC_NAC",0.739840391611728
"AUC_CI_UP_NAC",0.777193756375036
"AUC_CI_LOW_NAC",0.702487026848421
"AUC_CTAC",0.803018520812402
"AUC_CI_UP_CTAC",0.843276353264602
"AUC_CI_LOW_CTAC",0.762760688360201
