"header_names","fienac_values"
"AUC_CTLESS",0.817098277512719
"AUC_CI_UP_CTLESS",0.888147565550176
"AUC_CI_LOW_CTLESS",0.746048989475262
"AUC_CTAC",0.812733904594618
"AUC_CI_UP_CTAC",0.885080158069961
"AUC_CI_LOW_CTAC",0.740387651119275
"CTLESS_VS_CTAC_DIFF",0.00436437291810077
"CTLESS_VS_CTAC_P_VAL",0.00426254722982455
