"header_names","fienac_values"
"AUC_CTLESS_CZT",0.785342091014852
"AUC_CI_UP_CTLESS_CZT",0.81184351625453
"AUC_CI_LOW_CTLESS_CZT",0.72805934104167
"AUC_CTLESS_NaI",0.7699514286481
"AUC_CI_UP_CTLESS_NaI",0.825421241424744
"AUC_CI_LOW_CTLESS_NaI",0.745262940604961
"AUC_NAC",0.707522166500132
"AUC_CI_UP_NAC",0.747275649756024
"AUC_CI_LOW_NAC",0.66776868324424
"AUC_CTAC",0.797920603124541
"AUC_CI_UP_CTAC",0.83799399244448
"AUC_CI_LOW_CTAC",0.757847213804602
